,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
86674,1440691561,Honduran Insights Project (HIP) - Short video series,Documentary,Film & Video,GBP,1/1/2016,4000.0,11/25/2015 12:41,4245.5,successful,22,GB,6425.31,6187.69,5829.88
86690,1440783307,A Bit Too Far Season 1,Webseries,Film & Video,AUD,11/3/2016,2500.0,10/19/2016 6:44,2502.0,successful,16,AU,293.54,1922.4,1920.86
86700,1440851603,The Hardest Battle,Drama,Film & Video,USD,8/18/2017,10000.0,7/19/2017 23:50,10100.0,successful,27,US,40.0,10100.0,10000.0
86719,1440956303,Dirty Simple,Documentary,Film & Video,USD,7/27/2012,5600.0,6/27/2012 0:27,5611.0,successful,122,US,5611.0,5611.0,5600.0
86722,1440966738,Grand Morelos,Shorts,Film & Video,USD,11/23/2011,10500.0,9/24/2011 2:47,10680.0,successful,60,US,10680.0,10680.0,10500.0
86729,1440997775,Tyler's Gift,Shorts,Film & Video,USD,6/16/2012,3000.0,5/17/2012 0:33,3026.0,successful,29,US,3026.0,3026.0,3000.0
86737,1441054506,CENTURION - 100 shots in 100 minutes... what could go wrong?,Drama,Film & Video,GBP,11/10/2016,8000.0,10/11/2016 22:50,8088.5,successful,82,GB,182.56,10239.64,10127.61
86766,1441184253,The Last Man,Documentary,Film & Video,USD,5/10/2013,1200.0,4/10/2013 13:45,1561.0,successful,27,US,1561.0,1561.0,1200.0
86770,1441199422,Space Cadet,Shorts,Film & Video,USD,12/19/2011,9500.0,11/18/2011 17:19,10620.0,successful,83,US,10620.0,10620.0,9500.0
86794,1441298046,In The Morning - Feature Film - Multi-Platform Distribution!,Narrative Film,Film & Video,USD,11/24/2015,25000.0,10/19/2015 13:42,26087.0,successful,260,US,26087.0,26087.0,25000.0
86812,144138901,Linda LeThorn & the Musicbox,Shorts,Film & Video,USD,4/18/2012,1200.0,3/19/2012 18:28,1330.0,successful,36,US,1330.0,1330.0,1200.0
86831,14414864,The Popovich Movie,Narrative Film,Film & Video,USD,11/25/2011,28000.0,9/26/2011 18:32,28301.0,successful,141,US,28301.0,28301.0,28000.0
86833,1441490105,On The Other Side Of The Fence Documentary,Documentary,Film & Video,USD,11/1/2013,87000.0,10/2/2013 3:04,87190.0,successful,301,US,87190.0,87190.0,87000.0
86844,1441538784,Darling the Short Film,Shorts,Film & Video,USD,3/14/2012,750.0,2/13/2012 17:59,940.0,successful,28,US,940.0,940.0,750.0
86868,1441674874,"LITTLE BILLY ""Special Ed""ition DVD/Blu-Ray",Animation,Film & Video,USD,10/21/2012,30000.0,9/21/2012 0:02,31491.72,successful,220,US,31491.72,31491.72,30000.0
86883,1441728458,Kane Van Gate's Hockey Journey,Comedy,Film & Video,USD,12/29/2017,10000.0,11/29/2017 17:04,16106.0,successful,106,US,630.0,16106.0,10000.0
86888,1441749785,Sleep is for the Dead,Shorts,Film & Video,USD,11/4/2011,3800.0,10/3/2011 15:42,4295.0,successful,51,US,4295.0,4295.0,3800.0
86924,1441923654,SMACKED ... Heroin Addicition and Recovery in Rural America,Documentary,Film & Video,USD,12/29/2016,2300.0,11/29/2016 21:03,4410.0,successful,56,US,75.0,4410.0,2300.0
86927,1441926883,The Color of Fire- Documentary on a German soldier from WWII,Documentary,Film & Video,USD,4/25/2015,10000.0,3/24/2015 15:00,10863.0,successful,239,US,10863.0,10863.0,10000.0
86944,1441989389,Until Sunrise,Documentary,Film & Video,USD,10/27/2014,800.0,10/7/2014 19:31,1164.0,successful,34,US,1164.0,1164.0,800.0
86998,1442302993,ONE.,Documentary,Film & Video,USD,7/14/2014,3000.0,6/9/2014 22:34,3805.0,successful,22,US,3805.0,3805.0,3000.0
87006,1442346047,Meeting The Tasks: Funding Campaign,Comedy,Film & Video,GBP,7/3/2017,100.0,6/23/2017 18:27,202.0,successful,21,GB,152.06,260.51,128.97
87007,1442346091,"""Everything Will Be Okay"" Short Film",Drama,Film & Video,USD,5/2/2016,800.0,4/2/2016 2:33,1006.0,successful,15,US,1006.0,1006.0,800.0
87023,1442430821,Mussel Power,Documentary,Film & Video,GBP,8/19/2015,6000.0,7/20/2015 10:09,6445.0,successful,17,GB,10056.36,10100.93,9403.5
87025,1442435226,Humanity,Film & Video,Film & Video,USD,11/4/2013,800.0,10/10/2013 1:36,805.0,successful,20,US,805.0,805.0,800.0
87039,1442503727,"""The Last Of Us"" (Short Film)",Shorts,Film & Video,USD,8/9/2013,1000.0,7/9/2013 0:24,1025.0,successful,22,US,1025.0,1025.0,1000.0
87046,1442537488,Chinafornia: an animated comedy series,Animation,Film & Video,USD,5/10/2012,23000.0,3/11/2012 9:39,31586.0,successful,171,US,31586.0,31586.0,23000.0
87073,1442659501,The Worst Year of My Life - Festival Run/Post-Production,Film & Video,Film & Video,USD,9/25/2013,2000.0,9/10/2013 17:16,2005.0,successful,44,US,2005.0,2005.0,2000.0
87081,1442694948,LOVE GOES THROUGH YOUR STOMACH,Film & Video,Film & Video,USD,8/28/2015,12001.0,7/14/2015 19:17,12262.0,successful,125,US,12262.0,12262.0,12001.0
87127,1442911951,Camp 72,Documentary,Film & Video,USD,8/13/2014,10000.0,7/27/2014 18:43,10450.0,successful,41,US,10450.0,10450.0,10000.0
87131,1442938221,PRESERVE,Film & Video,Film & Video,USD,6/5/2013,500.0,5/6/2013 16:40,610.0,successful,15,US,610.0,610.0,500.0
87170,144317452,"AVERY, OFFLINE: A Short Film",Shorts,Film & Video,USD,8/7/2013,10000.0,7/8/2013 15:44,17000.0,successful,168,US,17000.0,17000.0,10000.0
87172,1443179505,My Friend Will,Webseries,Film & Video,USD,11/10/2016,8000.0,10/11/2016 18:30,8536.0,successful,53,US,15.0,8536.0,8000.0
87184,1443243787,"WINDOW SHOPPING: a short, fairy tale-like film",Shorts,Film & Video,USD,8/13/2010,2000.0,7/3/2010 21:06,3636.0,successful,68,US,3636.0,3636.0,2000.0
87209,1443308195,"""lady-like""",Comedy,Film & Video,USD,5/16/2015,56000.0,4/1/2015 6:26,62867.0,successful,311,US,62867.0,62867.0,56000.0
87220,1443369821,FACETS: a documentary film,Film & Video,Film & Video,USD,2/23/2014,5000.0,1/24/2014 17:42,6005.0,successful,83,US,6005.0,6005.0,5000.0
87221,1443371606,CRUSH IT – The Steins Story,Documentary,Film & Video,USD,9/9/2013,14275.0,8/9/2013 0:19,15858.0,successful,74,US,15858.0,15858.0,14275.0
87224,1443378563,Sleeping Beauty,Shorts,Film & Video,USD,6/20/2013,1300.0,5/21/2013 1:32,1350.0,successful,12,US,1350.0,1350.0,1300.0
87225,1443413913,Bad Luck Bella Finishing,Shorts,Film & Video,USD,2/20/2014,1500.0,1/21/2014 18:56,1555.0,successful,24,US,1555.0,1555.0,1500.0
87269,144360069,Ironopolis Film,Documentary,Film & Video,GBP,4/2/2014,200.0,3/3/2014 22:29,210.0,successful,11,GB,351.62,348.01,331.44
87276,1443621750,VOYEUR Finishing Funds,Narrative Film,Film & Video,USD,5/25/2017,18000.0,4/25/2017 23:25,23439.0,successful,220,US,8114.0,23439.0,18000.0
87314,1443777158,The Team – A Webseries for and by Millennials,Webseries,Film & Video,USD,7/28/2013,10000.0,6/28/2013 18:59,10618.0,successful,81,US,10618.0,10618.0,10000.0
87343,1443957579,ISMAIL,Shorts,Film & Video,USD,4/10/2012,35000.0,2/25/2012 7:34,35166.0,successful,91,US,35166.0,35166.0,35000.0
87344,1443958594,"""Give Me Shelter"" - a TV Show about Animal Welfare",Documentary,Film & Video,USD,5/22/2013,3000.0,4/22/2013 15:50,3012.0,successful,26,US,3012.0,3012.0,3000.0
87346,1443980943,Help THE B.A.M. to grow up!!!,Film & Video,Film & Video,EUR,9/25/2016,100.0,8/26/2016 0:09,101.0,successful,1,IT,0.0,112.73,111.61
87360,1444059789,"""Wraith"" Not all superheroes are heroic.",Shorts,Film & Video,USD,11/21/2012,5000.0,10/17/2012 23:18,5490.0,successful,64,US,5490.0,5490.0,5000.0
87371,1444113133,Abandoned Paradise,Documentary,Film & Video,GBP,2/4/2015,500.0,1/22/2015 1:50,770.0,successful,39,GB,1160.55,1179.48,765.9
87374,1444117887,Step One,Shorts,Film & Video,USD,11/15/2011,5000.0,10/14/2011 8:25,5079.0,successful,74,US,5079.0,5079.0,5000.0
87379,1444140160,"Darci Monet's ""Go On"" Music Video; Stories of Hope & Triumph",Shorts,Film & Video,USD,3/22/2011,3300.0,1/26/2011 6:19,3510.0,successful,69,US,3510.0,3510.0,3300.0
87392,144420255,RETIRED SUPERHERO COMEDY WEBSERIES - Hero and Sidekick,Webseries,Film & Video,USD,5/17/2014,500.0,4/16/2014 2:44,1500.0,successful,17,US,1500.0,1500.0,500.0
87414,1444347689,The Secret Guide To Alternative Beijing,Documentary,Film & Video,USD,8/23/2012,10000.0,7/24/2012 19:55,12031.0,successful,270,US,12031.0,12031.0,10000.0
87419,1444366977,The Restaurant Job,Shorts,Film & Video,USD,1/20/2012,15000.0,12/21/2011 23:28,15703.77,successful,136,US,15703.77,15703.77,15000.0
87421,1444376368,Prepping Vegan Mashup Season 3 for Winter 2016,Television,Film & Video,USD,10/15/2015,16000.0,9/17/2015 0:02,16062.0,successful,207,US,16062.0,16062.0,16000.0
87425,1444406666,Quarry - A Short Indie Film,Shorts,Film & Video,GBP,7/4/2016,1500.0,6/4/2016 18:47,1708.0,successful,40,GB,2460.34,2218.07,1947.95
87428,1444413028,Bobby | Susie | Steve,Shorts,Film & Video,USD,11/22/2011,450.0,11/15/2011 3:07,500.0,successful,10,US,500.0,500.0,450.0
87477,1444666878,Slow Machine,Film & Video,Film & Video,USD,8/13/2015,30000.0,7/14/2015 14:56,33015.0,successful,241,US,33015.0,33015.0,30000.0
87480,1444681260,LOVELY DAY a short film,Comedy,Film & Video,USD,10/12/2017,4000.0,9/27/2017 16:31,4041.0,successful,91,US,190.0,4041.0,4000.0
87486,1444696215,APEX,Narrative Film,Film & Video,USD,6/1/2012,5000.0,5/16/2012 5:23,5511.77,successful,103,US,5511.77,5511.77,5000.0
87496,1444737576,THE VOLCANO PEOPLE: Living Under The World's Most Dangerous Volcano,Documentary,Film & Video,USD,9/7/2010,10000.0,7/8/2010 0:15,11011.0,successful,88,US,11011.0,11011.0,10000.0
87525,1444871942,HURRY!  help get BASS ACKWARDS to SUNDANCE!,Narrative Film,Film & Video,USD,1/1/2010,2500.0,12/27/2009 17:47,5250.01,successful,57,US,5250.01,5250.01,2500.0
87530,1444882005,Ruminations,Shorts,Film & Video,USD,11/23/2014,5000.0,9/24/2014 23:20,5120.5,successful,50,US,5120.5,5120.5,5000.0
87574,1445184130,"""SCAMP"" the Post Production Push!",Narrative Film,Film & Video,USD,11/27/2010,2000.0,10/28/2010 20:27,2025.0,successful,43,US,2025.0,2025.0,2000.0
87577,1445198013,The Whiskey Brothers Stand Up Special,Documentary,Film & Video,USD,10/4/2014,5000.0,9/4/2014 21:44,8388.0,successful,147,US,8388.0,8388.0,5000.0
87619,1445456511,The Milkcast! - The Podcast of Milk,Webseries,Film & Video,GBP,5/11/2015,5.0,4/16/2015 21:09,5.0,successful,1,GB,7.38,7.85,7.85
87622,1445463940,The Breach,Documentary,Film & Video,USD,7/18/2012,40000.0,6/26/2012 17:17,44039.0,successful,251,US,44039.0,44039.0,40000.0
87625,1445476258,Georgia,Drama,Film & Video,USD,11/7/2016,15000.0,10/8/2016 19:00,15195.87,successful,49,US,3396.87,15195.87,15000.0
87687,1445762831,The Dark Tales of El Diablo,Narrative Film,Film & Video,USD,5/26/2012,3000.0,5/15/2012 18:28,4746.0,successful,28,US,4746.0,4746.0,3000.0
87716,1445887545,"Missing Robot Parts, a doc about Kids, Robots and Chickens",Documentary,Film & Video,USD,4/6/2013,4100.0,3/21/2013 0:37,4705.0,successful,61,US,4705.0,4705.0,4100.0
87726,1445955303,Be Home Soon: Letters from My Grandfather,Documentary,Film & Video,USD,8/11/2012,25000.0,7/1/2012 21:59,26285.0,successful,176,US,26285.0,26285.0,25000.0
87748,1446106365,Stories Of The Street - Homeless In Manchester,Film & Video,Film & Video,GBP,12/1/2016,110.0,11/1/2016 18:23,129.0,successful,15,GB,113.31,162.84,138.86
87789,1446315198,ROMANTIC COMEDY - A feature length dark comedy,Comedy,Film & Video,USD,12/18/2014,35000.0,11/18/2014 1:47,35846.0,successful,218,US,35846.0,35846.0,35000.0
87808,1446423983,Nina G - THE MAKING OF A MUSIC VIDEO,Music Videos,Film & Video,NOK,1/21/2015,11000.0,12/22/2014 18:22,11400.0,successful,21,NO,1549.59,1466.39,1414.94
87824,1446519583,Tambú: Music and Dance of Curaçao,Documentary,Film & Video,USD,12/25/2011,1500.0,12/5/2011 8:27,1661.0,successful,62,US,1661.0,1661.0,1500.0
87830,1446569573,Delightfully Unaware,Television,Film & Video,USD,7/30/2016,1510.0,7/1/2016 12:40,1986.0,successful,36,US,603.0,1986.0,1510.0
87859,1446689373,MY DAYS IN THE TRAVELING CIRCUS a new film by Ariel Soto,Documentary,Film & Video,USD,6/26/2012,10000.0,5/25/2012 22:06,10477.0,successful,115,US,10477.0,10477.0,10000.0
87868,1446715645,"HEART BEATEN: A short, absurd, dark comedy.",Shorts,Film & Video,USD,9/3/2010,2500.0,7/14/2010 18:09,2540.0,successful,16,US,2540.0,2540.0,2500.0
87878,1446759688,MR. GRILLO : THE THEREMINIST,Documentary,Film & Video,USD,3/3/2013,6000.0,2/1/2013 18:17,6341.66,successful,79,US,6341.66,6341.66,6000.0
87906,1446866591,Everybody Knows John O.,Webseries,Film & Video,USD,12/12/2011,2000.0,10/24/2011 9:15,2010.0,successful,48,US,2010.0,2010.0,2000.0
87914,1446909978,World Domination Gardening 3-DVD set,Documentary,Film & Video,USD,2/24/2014,18000.0,1/24/2014 22:19,65089.95,successful,1404,US,65089.95,65089.95,18000.0
87915,1446912067,H.P. Lovecraft Film Festival® & CthulhuCon™ - San Pedro 2016,Festivals,Film & Video,USD,3/14/2016,11000.0,2/13/2016 17:56,16287.0,successful,155,US,16287.0,16287.0,11000.0
87927,1446962923,US Uncut & The Yes Lab Present - Bring the Money Home!,Documentary,Film & Video,USD,6/30/2011,10000.0,6/9/2011 15:31,10007.0,successful,129,US,10007.0,10007.0,10000.0
87943,1447059111,Slanted Filter Productions,Film & Video,Film & Video,USD,7/1/2013,1500.0,5/4/2013 1:00,1520.0,successful,20,US,1520.0,1520.0,1500.0
87952,1447100102,The Waiting Room's Theatrical Release,Documentary,Film & Video,USD,7/29/2012,75000.0,6/29/2012 19:32,78103.5,successful,801,US,78103.5,78103.5,75000.0
87953,1447104827,Victims of Life (Short Film),Thrillers,Film & Video,USD,2/1/2016,550.0,1/2/2016 19:37,653.0,successful,18,US,653.0,653.0,550.0
87959,1447122474,Ayudar,Narrative Film,Film & Video,USD,1/20/2012,1100.0,12/21/2011 2:18,1102.0,successful,28,US,1102.0,1102.0,1100.0
88005,1447348887,The Woodswraith,Fantasy,Film & Video,USD,9/19/2017,1000.0,8/20/2017 23:41,1315.0,successful,19,US,130.0,1315.0,1000.0
88036,1447514180,The Neighborhood,Webseries,Film & Video,USD,12/17/2014,2000.0,11/7/2014 23:00,2286.0,successful,31,US,2286.0,2286.0,2000.0
88053,1447612121,Libera! - Exploring Guatemala's Eco-Revolution,Documentary,Film & Video,USD,1/9/2015,7000.0,12/5/2014 15:58,7030.0,successful,55,US,7030.0,7030.0,7000.0
88057,1447629381,Gibby,Narrative Film,Film & Video,USD,5/5/2014,50000.0,4/2/2014 0:45,51586.0,successful,21,US,51586.0,51586.0,50000.0
88069,1447726540,Living in the Overlap:  A Documentary Film and Website,Documentary,Film & Video,USD,5/24/2013,7750.0,4/24/2013 19:23,11956.0,successful,101,US,11956.0,11956.0,7750.0
88085,1447865985,Not Quite Fabulous: Season Two,Film & Video,Film & Video,USD,1/24/2014,3000.0,12/10/2013 5:20,3165.11,successful,60,US,3165.11,3165.11,3000.0
88090,144788399,Traditions Build Winners as the Snipe Class turns 80,Documentary,Film & Video,USD,3/31/2011,7500.0,12/29/2010 23:22,7625.0,successful,56,US,7625.0,7625.0,7500.0
88120,1448041479,The End,Shorts,Film & Video,USD,12/17/2012,1200.0,11/19/2012 22:54,1230.0,successful,28,US,1230.0,1230.0,1200.0
88137,1448136227,Her Name Is...,Shorts,Film & Video,EUR,12/8/2017,8000.0,11/8/2017 16:06,8045.0,successful,89,IE,81.25,9446.48,9393.64
88160,144823828,BIG SIGNIFICANT THINGS World Premiere at SXSW '14,Film & Video,Film & Video,USD,3/11/2014,11500.0,2/11/2014 19:00,11982.0,successful,164,US,11982.0,11982.0,11500.0
88172,1448310009,"Create ""Why Quilts Matter"" Conversation Guides",Documentary,Film & Video,USD,6/1/2012,6500.0,5/2/2012 6:26,6831.0,successful,63,US,6831.0,6831.0,6500.0
88182,1448358530,The Voice that is Never Heard,Film & Video,Film & Video,CAD,9/9/2017,8000.0,8/8/2017 16:11,9305.0,successful,63,CA,1369.41,7666.64,6591.41
88191,1448437527,Demon on Wheels documentary,Documentary,Film & Video,USD,9/17/2011,5000.0,8/3/2011 0:01,5260.0,successful,64,US,5260.0,5260.0,5000.0
88219,1448566211,Across The King's River,Documentary,Film & Video,USD,11/29/2014,25000.0,10/30/2014 18:28,25425.0,successful,247,US,25425.0,25425.0,25000.0
88233,1448666352,"""Gypped"" - Graduate Thesis Film",Shorts,Film & Video,USD,10/22/2011,1500.0,10/4/2011 8:45,1517.0,successful,19,US,1517.0,1517.0,1500.0
88243,1448702836,Sacred Flavors of Sicily Film: The Final Push,Documentary,Film & Video,USD,6/7/2014,15000.0,4/8/2014 19:14,18510.0,successful,94,US,18510.0,18510.0,15000.0
88265,1448824616,"Sea Level TV: ocean-centric, mini documentaries at SeaLevel",Documentary,Film & Video,USD,9/27/2015,35500.0,8/28/2015 17:55,37011.0,successful,104,US,37011.0,37011.0,35500.0
88300,1448975869,The Bucket Comedy: Ghost Hunters!,Webseries,Film & Video,USD,5/29/2013,3000.0,4/29/2013 22:48,3000.0,successful,26,US,3000.0,3000.0,3000.0
88318,1449097090,Offered: A short film,Shorts,Film & Video,USD,6/21/2012,300.0,5/22/2012 8:04,450.0,successful,7,US,450.0,450.0,300.0
88327,1449119737,Homecoming - A Danish short film,Drama,Film & Video,DKK,5/5/2017,8500.0,4/5/2017 17:23,8500.0,successful,15,DK,172.12,1252.78,1252.78
88331,1449124597,A True Calling,Shorts,Film & Video,USD,4/2/2012,2000.0,3/3/2012 21:04,2110.11,successful,48,US,2110.11,2110.11,2000.0
88357,1449269599,The Buddhas of Mes Aynak,Documentary,Film & Video,USD,12/15/2012,30000.0,11/6/2012 2:21,35200.0,successful,384,US,35200.0,35200.0,30000.0
88360,1449281816,Music and the Legitimacy of Nomadism in Mongolia,Documentary,Film & Video,USD,12/16/2012,6000.0,11/16/2012 23:19,6685.0,successful,123,US,6685.0,6685.0,6000.0
88379,1449333755,Finding Community (A Documentary Series),Documentary,Film & Video,USD,10/15/2011,8000.0,9/23/2011 4:04,8477.0,successful,105,US,8477.0,8477.0,8000.0
88413,144951919,LOVE JUST IS-EMMA-a webseries about 6 lives intertwined thru voyeurism & love.,Webseries,Film & Video,USD,7/10/2010,1000.0,6/9/2010 7:24,1000.0,successful,4,US,1000.0,1000.0,1000.0
88432,1449622091,Crowded: a Sitcom Pilot,Webseries,Film & Video,USD,6/25/2011,1000.0,5/26/2011 1:15,1405.0,successful,42,US,1405.0,1405.0,1000.0
88437,1449638392,Without Words,Shorts,Film & Video,USD,8/17/2013,3000.0,7/18/2013 20:34,3290.0,successful,39,US,3290.0,3290.0,3000.0
88446,1449670516,The Last Wild Mountain: A nearly-finished rock doc!,Documentary,Film & Video,USD,1/15/2011,10000.0,11/16/2010 21:27,14861.77,successful,178,US,14861.77,14861.77,10000.0
88467,1449749400,Meathead Goes Hog Wild - a feature film with gusto!,Narrative Film,Film & Video,USD,6/14/2014,6000.0,5/22/2014 22:53,6206.11,successful,63,US,6206.11,6206.11,6000.0
88482,14498203, 11 24: A Short Film About Collecting Cans and Memories,Shorts,Film & Video,USD,4/25/2011,1500.0,1/24/2011 21:17,1900.0,successful,40,US,1900.0,1900.0,1500.0
88486,1449839073,LIME,Animation,Film & Video,USD,5/13/2013,2500.0,4/30/2013 1:31,2936.0,successful,62,US,2936.0,2936.0,2500.0
88504,1449936993,VICTIMS,Horror,Film & Video,USD,4/14/2015,8000.0,3/15/2015 16:59,8965.0,successful,116,US,8965.0,8965.0,8000.0
88539,1450087906,"Last 24 hours to support ""Troubadour Blues""!",Documentary,Film & Video,USD,5/31/2011,12000.0,5/1/2011 19:31,12691.01,successful,158,US,12691.01,12691.01,12000.0
88552,1450157747,Red Creek - A Short Western Film,Shorts,Film & Video,USD,9/3/2011,800.0,7/30/2011 23:43,1016.0,successful,27,US,1016.0,1016.0,800.0
88553,145016401,I Gotta Be Me - A 'Real' Comedy Web Series,Webseries,Film & Video,GBP,3/14/2016,5000.0,2/11/2016 21:00,5600.0,successful,147,GB,8104.95,8112.77,7243.54
88568,1450247181,"M Dot E Productions Presents: ""A Mile"" Short Documentary",Documentary,Film & Video,USD,2/26/2017,250.0,2/14/2017 1:42,325.0,successful,6,US,120.0,325.0,250.0
88575,1450291537,"Final Thesis ""El doctor""",Film & Video,Film & Video,USD,1/12/2014,2000.0,12/20/2013 0:02,2125.0,successful,15,US,2125.0,2125.0,2000.0
88584,1450342145,Jeff Pinilla's Short Film,Film & Video,Film & Video,USD,3/23/2011,7000.0,3/4/2011 8:46,7161.31,successful,113,US,7161.31,7161.31,7000.0
88601,1450422764,THE GROUP : A Dark Comedy,Shorts,Film & Video,USD,4/4/2014,9500.0,3/5/2014 22:33,9740.89,successful,139,US,9740.89,9740.89,9500.0
88625,1450535237,Ex Oblivione - An HP Lovecraft-Inspired Senior Thesis Film,Shorts,Film & Video,USD,2/6/2011,800.0,11/23/2010 5:58,951.0,successful,22,US,951.0,951.0,800.0
88636,145060385,Figment - A Short Film,Shorts,Film & Video,USD,4/1/2017,3000.0,3/2/2017 23:47,5569.0,successful,40,US,470.0,5569.0,3000.0
88638,1450623073,Myles From Home,Shorts,Film & Video,USD,12/1/2012,1500.0,11/1/2012 22:32,1551.5,successful,21,US,1551.5,1551.5,1500.0
88643,1450659506,The Lost Generation,Documentary,Film & Video,GBP,7/22/2016,500.0,6/22/2016 22:42,684.0,successful,15,GB,444.06,895.7,654.75
88664,1450743229,Dark Alley,Comedy,Film & Video,USD,9/25/2014,30000.0,8/25/2014 5:15,30110.75,successful,289,US,30110.75,30110.75,30000.0
88671,1450765098,Mythica 3: The Necromancer - starring Kevin Sorbo,Fantasy,Film & Video,USD,10/10/2015,75000.0,9/8/2015 18:21,89843.3,successful,1478,US,89843.3,89843.3,75000.0
88681,1450792445,"The Brief, Existential Crisis of a Young Underwear Model",Shorts,Film & Video,USD,6/12/2015,7000.0,5/13/2015 20:20,7000.0,successful,41,US,7000.0,7000.0,7000.0
88703,1450879091,The Past Inside the Present: Post-Production and Animation,Animation,Film & Video,USD,1/26/2014,7000.0,12/27/2013 2:07,9932.54,successful,159,US,9932.54,9932.54,7000.0
88749,1451126805,Tan Lejos de Dios,Drama,Film & Video,MXN,12/2/2017,90000.0,11/2/2017 19:49,91646.0,successful,58,MX,818.81,4842.85,4755.87
88776,1451236742,A Grave Mistake,Shorts,Film & Video,USD,3/3/2012,1500.0,2/12/2012 0:44,1625.0,successful,28,US,1625.0,1625.0,1500.0
88788,1451316392,Incognito Cinema Warriors XP,Film & Video,Film & Video,USD,4/26/2012,3000.0,3/22/2012 18:08,4207.56,successful,55,US,4207.56,4207.56,3000.0
88821,1451459835,404 (Short Film) Investigation into Power of the Internet,Shorts,Film & Video,GBP,4/24/2013,200.0,3/25/2013 19:07,251.0,successful,8,GB,382.27,388.42,309.5
88831,1451505075,Dynamite Kid Documentary,Documentary,Film & Video,USD,11/9/2012,15000.0,10/10/2012 2:17,17721.75,successful,336,US,17721.75,17721.75,15000.0
88877,1451801907,Divine: The Series,Webseries,Film & Video,USD,5/30/2011,10000.0,4/30/2011 18:09,20387.98,successful,365,US,20387.98,20387.98,10000.0
88913,1452039323,CRAFT LADIES,Film & Video,Film & Video,USD,8/21/2012,7000.0,8/6/2012 23:11,7040.0,successful,75,US,7040.0,7040.0,7000.0
88933,1452158436,The Song Collector - a documentary film,Documentary,Film & Video,USD,6/9/2014,25000.0,5/10/2014 19:14,46144.0,successful,125,US,46144.0,46144.0,25000.0
88935,1452165929,Partnering Dance with Parkinson's,Shorts,Film & Video,USD,12/1/2011,5000.0,11/1/2011 6:38,5776.0,successful,98,US,5776.0,5776.0,5000.0
88956,1452260532,After Spring: a Documentary Film,Documentary,Film & Video,USD,7/17/2014,50000.0,6/12/2014 2:00,51020.85,successful,286,US,51020.85,51020.85,50000.0
88970,1452306050,Fledgling,Shorts,Film & Video,USD,5/15/2011,850.0,4/14/2011 14:43,851.0,successful,31,US,851.0,851.0,850.0
88992,145241019,"HAVE YOU SEEN MY ""BROOKLYN GIRL""",Film & Video,Film & Video,USD,5/26/2013,3000.0,4/23/2013 21:00,3200.0,successful,48,US,3200.0,3200.0,3000.0
89009,1452478990,Lucid - Feature Film,Narrative Film,Film & Video,USD,9/11/2010,11000.0,7/16/2010 8:49,11350.0,successful,103,US,11350.0,11350.0,11000.0
89034,1452563082,Kenilworth,Documentary,Film & Video,CAD,10/4/2014,500.0,9/6/2014 2:17,601.0,successful,26,CA,551.53,536.75,446.55
89062,1452725619,The Toy Guides...Leading the way to fun!,Shorts,Film & Video,USD,4/11/2016,10000.0,3/9/2016 1:08,10400.0,successful,43,US,10400.0,10400.0,10000.0
89089,1452826181,Oslo the Movie (reboot),Drama,Film & Video,AUD,10/27/2014,20000.0,10/19/2014 9:37,20093.0,successful,76,AU,17572.78,17661.07,17579.33
89095,1452864671,The Long Walk,Shorts,Film & Video,GBP,10/1/2016,135.0,9/6/2016 17:53,170.0,successful,8,GB,0.0,209.6,166.45
89096,1452876686,Stream BolderLife!,Film & Video,Film & Video,USD,11/20/2013,4500.0,10/21/2013 22:22,7445.0,successful,30,US,7445.0,7445.0,4500.0
89112,1452969681,Subway: The Series,Webseries,Film & Video,USD,9/1/2012,5000.0,8/2/2012 0:24,5686.0,successful,66,US,5686.0,5686.0,5000.0
89132,1453028942,Blue - BA Capstone Project,Shorts,Film & Video,USD,3/1/2012,1250.0,2/9/2012 18:52,3905.0,successful,34,US,3905.0,3905.0,1250.0
89133,1453029611,"""MISSING NEST""",Shorts,Film & Video,USD,7/16/2014,1000.0,6/11/2014 18:35,1070.0,successful,12,US,1070.0,1070.0,1000.0
89134,145303358,Try Awarded: A Documentary,Documentary,Film & Video,USD,4/8/2013,4000.0,3/25/2013 23:12,4010.0,successful,19,US,4010.0,4010.0,4000.0
89136,1453042219,SOLO - Sci-fi film,Science Fiction,Film & Video,GBP,7/31/2016,500.0,7/1/2016 9:56,1065.0,successful,12,GB,335.22,1400.91,657.7
89152,1453123200,Shark Monster - pilot episode.,Webseries,Film & Video,USD,12/6/2012,5000.0,11/6/2012 21:25,5724.0,successful,61,US,5724.0,5724.0,5000.0
89163,1453165189,"""Tube Trials"" Season Two",Webseries,Film & Video,USD,9/28/2011,700.0,8/29/2011 23:57,706.0,successful,26,US,706.0,706.0,700.0
89178,1453212123,Maryam - Short Film,Shorts,Film & Video,USD,4/18/2016,15000.0,3/27/2016 13:09,15535.0,successful,60,US,15535.0,15535.0,15000.0
89184,145323799,"""Lengua de la Muerte"" Music Video",Shorts,Film & Video,USD,3/7/2012,5000.0,2/6/2012 13:35,6090.0,successful,108,US,6090.0,6090.0,5000.0
