,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
12056,1060426835,Stuffed: Bear Minimum,Children's Books,Publishing,USD,5/31/2016,6000.0,5/1/2016 5:13,8000.0,successful,127,US,8000.0,8000.0,6000.0
12059,1060429412,CIAO L.A. - A Photographic Memoir,Nonfiction,Publishing,USD,6/13/2010,1810.0,5/7/2010 22:47,2025.0,successful,22,US,2025.0,2025.0,1810.0
12116,1060757813,My Dad the Superhero,Children's Books,Publishing,USD,8/18/2015,2000.0,7/19/2015 3:55,2190.0,successful,39,US,2190.0,2190.0,2000.0
12119,1060778161,Penny Bun Helps Save the World,Children's Books,Publishing,GBP,10/1/2017,10000.0,9/1/2017 9:40,10111.0,successful,63,GB,645.63,13220.45,13075.31
12132,1060826208,Domestica,Periodicals,Publishing,USD,5/7/2012,2000.0,4/17/2012 5:22,2090.0,successful,45,US,2090.0,2090.0,2000.0
12161,1060937980,Paper Doll Coloring Book,Children's Books,Publishing,USD,4/13/2012,2000.0,3/22/2012 2:58,4434.42,successful,181,US,4434.42,4434.42,2000.0
12203,1061159904,Works and Days - Book,Art Books,Publishing,USD,9/23/2014,6000.0,8/24/2014 19:08,7375.0,successful,102,US,7375.0,7375.0,6000.0
12270,1061510135,The Atheist's Dictionary,Nonfiction,Publishing,USD,11/2/2013,21.0,10/3/2013 15:14,1225.67,successful,149,US,1225.67,1225.67,21.0
12304,1061680909,How Environmentalism Can Succeed eBook,Nonfiction,Publishing,USD,5/26/2012,3000.0,4/26/2012 1:25,3961.0,successful,44,US,3961.0,3961.0,3000.0
12325,1061801440,Jungle Tales- A translation of Quiroga's Cuentos de la Selva,Translations,Publishing,USD,9/6/2012,7000.0,8/7/2012 2:47,7212.0,successful,66,US,7212.0,7212.0,7000.0
12400,1062159788,KALI-Destroyer of Worlds: a dystopian scifi/horror novel,Fiction,Publishing,USD,10/7/2013,3500.0,9/7/2013 4:20,3687.0,successful,30,US,3687.0,3687.0,3500.0
12428,1062326276,Solar: Wind: Hydropower: Reshaping Renewable Energy.,Nonfiction,Publishing,GBP,6/21/2015,2000.0,5/22/2015 19:46,2055.0,successful,42,GB,3196.52,3231.79,3145.3
12446,1062400993,EOM: Equal Opportunity Madness,Anthologies,Publishing,USD,6/19/2017,1000.0,5/20/2017 6:18,2039.0,successful,86,US,560.0,2039.0,1000.0
12449,1062422896,Zombie Nation Limited Edition Art Book,Art Books,Publishing,USD,1/3/2013,6000.0,12/4/2012 1:19,8504.99,successful,137,US,8504.99,8504.99,6000.0
12461,106249126,"Forty one pit bulls - a little book, with a big job",Art Books,Publishing,USD,4/7/2013,19400.0,3/8/2013 0:41,26669.0,successful,367,US,26669.0,26669.0,19400.0
12487,1062649115,Westfalia Series,Young Adult,Publishing,USD,8/8/2014,225.0,7/9/2014 22:44,410.0,successful,12,US,410.0,410.0,225.0
12566,1063038651,Fifty-two,Nonfiction,Publishing,AUD,2/19/2016,4000.0,1/1/2016 12:55,4339.0,successful,48,AU,3168.03,3085.18,2844.14
12597,1063220763,Hawaii Street Art Graffiti Book: Volume One,Art Books,Publishing,USD,3/17/2015,2300.0,2/15/2015 2:02,2425.0,successful,57,US,2425.0,2425.0,2300.0
12598,1063236121,Evil Heaven (Rinnaeh Vart - volume 1),Young Adult,Publishing,EUR,1/13/2017,550.0,11/14/2016 23:59,860.0,successful,22,IT,266.0,916.84,586.35
12741,1063956401,PAGE TURNER:  Asian American Literary Festival (2011),Publishing,Publishing,USD,10/30/2011,5000.0,10/5/2011 23:29,13262.0,successful,107,US,13262.0,13262.0,5000.0
12755,1064037381,They Call Me Merlin Sherlock,Fiction,Publishing,USD,1/1/2014,1000.0,12/4/2013 13:49,1009.0,successful,13,US,1009.0,1009.0,1000.0
12808,1064311918,CROOKED and Other Oddities from Broken Eye Books,Fiction,Publishing,USD,9/5/2013,10000.0,8/6/2013 21:03,12005.0,successful,202,US,12005.0,12005.0,10000.0
12818,1064374507,These Days: A Novel,Fiction,Publishing,USD,7/30/2012,10000.0,7/9/2012 17:53,23810.12,successful,961,US,23810.12,23810.12,10000.0
12901,1064731191,A £7 Poem,Publishing,Publishing,GBP,3/8/2016,7.0,3/1/2016 12:02,153.0,successful,14,GB,211.92,218.67,10.0
12918,1064826199,NaDA Nother Year,Publishing,Publishing,USD,1/2/2011,50.0,12/1/2010 20:07,50.0,successful,1,US,50.0,50.0,50.0
12939,1064937648,"Our Bodies, Our Bikes",Nonfiction,Publishing,USD,8/28/2014,5000.0,8/3/2014 23:18,5388.0,successful,201,US,5388.0,5388.0,5000.0
12962,1065063736,'Twas the Night Before Duckmas,Children's Books,Publishing,USD,1/13/2016,3500.0,12/14/2015 5:14,3515.0,successful,63,US,3515.0,3515.0,3500.0
13023,10653923,"Way Down in Louisiana: Clifton Chenier, Cajun, Zydeco ....",Nonfiction,Publishing,USD,5/28/2015,15000.0,4/23/2015 6:14,18072.0,successful,166,US,18072.0,18072.0,15000.0
13043,1065492905,The Larry Eigner Project,Nonfiction,Publishing,USD,1/24/2014,5000.0,12/25/2013 0:09,5246.0,successful,106,US,5246.0,5246.0,5000.0
13066,1065588094,For God Took Him - An Antediluvian Fantasy Novel,Fiction,Publishing,USD,6/3/2012,3500.0,5/4/2012 17:23,3580.97,successful,48,US,3580.97,3580.97,3500.0
13082,1065668057,Where Albatross Soar:    GIVE 'EM THE  BIRD!,Children's Books,Publishing,USD,6/18/2012,1500.0,5/21/2012 21:36,1566.0,successful,23,US,1566.0,1566.0,1500.0
13164,1066118292,Electric Car Insider - Interactive App for Mobile and Tablet,Periodicals,Publishing,USD,7/12/2016,10000.0,6/4/2016 3:10,11548.0,successful,128,US,7250.0,11548.0,10000.0
13182,1066247055,Purposely Living On Cloud 9,Nonfiction,Publishing,USD,2/3/2013,3333.0,1/21/2013 12:20,3517.0,successful,49,US,3517.0,3517.0,3333.0
13211,1066420709,The Starting Zone Podcast,Radio & Podcasts,Publishing,USD,5/14/2011,500.0,4/14/2011 18:54,565.0,successful,21,US,565.0,565.0,500.0
13247,1066695988,"Have Blaster, Will Travel: A Bulldogs! Story Anthology",Fiction,Publishing,USD,4/29/2012,1500.0,4/3/2012 15:21,4381.0,successful,207,US,4381.0,4381.0,1500.0
13263,1066806357,Busting Vegas Wide Open - How I Made $25k Gambling In 2014,Nonfiction,Publishing,USD,3/15/2015,100.0,1/15/2015 0:49,105.0,successful,5,US,105.0,105.0,100.0
13266,1066835737,Surviving the Zombie Apocalypse While Dating a Vampire,Fiction,Publishing,USD,11/15/2016,5000.0,10/16/2016 4:47,6210.0,successful,112,US,765.0,6210.0,5000.0
13276,106688708,SOLDIERS' STORIES: Sharing Your Fathers' WWII Journey,Nonfiction,Publishing,USD,4/30/2016,10000.0,3/29/2016 16:42,10085.0,successful,99,US,10085.0,10085.0,10000.0
13358,1067244069,Lovely: A Poetry Book on Love and Loss,Poetry,Publishing,AUD,11/14/2017,6000.0,10/31/2017 13:51,6414.0,successful,82,AU,0.0,4839.66,4527.28
13364,1067269932,Living Reflections: A Journal to Cultivate a Life of Praise!,Publishing,Publishing,USD,7/27/2016,5900.0,7/6/2016 18:15,6040.0,successful,69,US,373.0,6040.0,5900.0
13497,1067984061,Confine,Art Books,Publishing,EUR,9/1/2017,8500.0,7/3/2017 9:30,9141.37,successful,287,IT,2325.33,10896.46,10131.95
13514,1068074727,Introducing Teddy: a story about being yourself,Children's Books,Publishing,AUD,9/14/2015,10500.0,8/8/2015 5:58,20161.19,successful,435,AU,14773.61,14655.22,7632.48
13592,106847516,Fishbones by Jisuk Cho,Fiction,Publishing,USD,3/11/2014,1000.0,2/9/2014 19:57,10637.0,successful,289,US,10637.0,10637.0,1000.0
13702,1068978908,"""Sometimes Sleep"" Making dreams happen, one child at a time.",Children's Books,Publishing,USD,8/9/2012,3000.0,7/10/2012 0:06,3350.0,successful,34,US,3350.0,3350.0,3000.0
13740,1069140385,Hua Mulan--A Bilingual EBook,Children's Books,Publishing,USD,8/9/2014,17000.0,7/10/2014 17:38,18519.34,successful,157,US,18519.34,18519.34,17000.0
13753,1069219492,Seduced in the Dark: The Dark Duet (Volume 2),Fiction,Publishing,USD,7/19/2012,2500.0,6/19/2012 1:54,3331.0,successful,97,US,3331.0,3331.0,2500.0
13804,1069480783,The Hunt - A Monster Hunter Handbook,Art Books,Publishing,USD,6/29/2013,700.0,6/1/2013 6:58,3282.0,successful,99,US,3282.0,3282.0,700.0
13829,106958289,"Children's book, ""Willy Wilmer and His Cool Wheelchair""",Children's Books,Publishing,USD,9/30/2013,500.0,9/4/2013 15:44,591.0,successful,5,US,591.0,591.0,500.0
13852,1069719659,Darin's First Novel - Streets of Blame Manuscript Editing,Fiction,Publishing,USD,12/29/2016,2000.0,11/29/2016 1:37,2067.0,successful,35,US,250.0,2067.0,2000.0
13875,1069811621,Joshua Hoffine Horror Photography Book,Art Books,Publishing,USD,6/25/2016,20000.0,4/26/2016 20:25,47233.01,successful,547,US,47233.01,47233.01,20000.0
13945,1070207919,Farful Foolong from Oolong Panshoo and the Grey Bubble-Goo,Children's Books,Publishing,USD,10/16/2015,20000.0,9/16/2015 5:43,22415.0,successful,180,US,22415.0,22415.0,20000.0
13967,1070301585,Equality.Education - Let's Close the Achievement Gap,Children's Books,Publishing,USD,12/1/2017,1000.0,10/11/2017 19:12,1182.0,successful,104,US,275.0,1182.0,1000.0
14005,1070463239,COP DAD - Magazine of the Exceptional Personal Experience,Periodicals,Publishing,USD,3/8/2012,1410.0,2/4/2012 0:21,1565.0,successful,50,US,1565.0,1565.0,1410.0
14016,1070537735,Our Golden Hour,Children's Books,Publishing,USD,4/5/2014,5000.0,3/6/2014 17:38,5394.0,successful,95,US,5394.0,5394.0,5000.0
14020,1070547989,I SAVED JAZZ PHOTOGRAPHY,Art Books,Publishing,USD,12/8/2012,23000.0,10/9/2012 0:00,25156.0,successful,222,US,25156.0,25156.0,23000.0
14056,1070679946,Around the World with Little Pim! (a holiday ebook for kids),Children's Books,Publishing,USD,10/31/2013,12000.0,10/1/2013 16:08,13362.0,successful,177,US,13362.0,13362.0,12000.0
14078,1070777339,The Wishes of the Fish King,Children's Books,Publishing,USD,6/3/2016,12500.0,5/2/2016 14:54,20618.0,successful,367,US,20618.0,20618.0,12500.0
14139,1071105419,Home Is Where You Park It,Art Books,Publishing,USD,10/9/2013,45000.0,9/23/2013 20:09,65676.0,successful,966,US,65676.0,65676.0,45000.0
14171,1071236539,The Reading Effect! Read and Watch the Magic Begin!,Children's Books,Publishing,USD,4/14/2016,200.0,3/30/2016 0:57,201.0,successful,5,US,201.0,201.0,200.0
14178,1071250933,Lexicon Pamphlet Series,Nonfiction,Publishing,USD,12/18/2011,2400.0,11/18/2011 23:59,2821.0,successful,111,US,2821.0,2821.0,2400.0
14194,1071338931,The Ninja Book Box,Publishing,Publishing,GBP,10/2/2016,500.0,9/2/2016 8:51,1788.0,successful,43,GB,642.78,2204.5,616.47
14257,1071688600,Banshee magazine,Publishing,Publishing,GBP,6/9/2017,800.0,5/10/2017 11:33,850.0,successful,10,GB,1.3,1083.96,1020.2
14263,1071743689,"""Mysteries of Paris"" Limited Ed. Book by Father Sebastiaan",Nonfiction,Publishing,USD,5/1/2014,9999.0,3/22/2014 14:32,10379.0,successful,77,US,10379.0,10379.0,9999.0
14275,1071825919,27 Poems in 27 Days -- A Poet's Promise,Publishing,Publishing,USD,12/6/2014,750.0,11/6/2014 20:45,988.0,successful,23,US,988.0,988.0,750.0
14300,1071955729,Dynamic Action,Art Books,Publishing,USD,11/13/2017,11000.0,10/12/2017 15:52,18305.0,successful,413,US,3148.0,18305.0,11000.0
14335,1072154711,Mungo Moves In: Rescue Cat Care Handbook,Publishing,Publishing,GBP,9/20/2014,20000.0,8/30/2014 2:40,20280.5,successful,47,GB,33651.81,33074.3,32616.85
14351,1072252995,The Wedding Week,Children's Books,Publishing,GBP,11/9/2014,7800.0,10/10/2014 13:13,8215.0,successful,59,GB,13282.91,12860.25,12210.59
14352,1072256590,Junior Magazine Issue 2,Periodicals,Publishing,EUR,5/11/2017,5500.0,4/10/2017 20:33,5757.0,successful,100,IE,185.34,6261.28,5981.77
14397,1072480684,Shakespeare Vs Cthulhu,Anthologies,Publishing,GBP,2/1/2016,5900.0,12/21/2015 13:57,7467.0,successful,219,GB,11146.84,10866.62,8586.19
14507,1072992591,Launch the Best Music Writing series as an indie press pub,Nonfiction,Publishing,USD,1/31/2012,15000.0,12/15/2011 1:24,17337.01,successful,392,US,17337.01,17337.01,15000.0
14516,1073065391,Spots the Tortoise Children's Book Series written by a Child,Children's Books,Publishing,USD,4/30/2014,5000.0,3/31/2014 20:30,5315.0,successful,102,US,5315.0,5315.0,5000.0
14537,1073140771,"New Solar Pons Book, Sherlock Holmes of Praed Street Returns",Publishing,Publishing,USD,10/7/2017,500.0,9/7/2017 13:46,2898.5,successful,63,US,1280.0,2898.5,500.0
14569,1073319194,A Nickel for your Story,Nonfiction,Publishing,USD,4/16/2015,8825.0,3/17/2015 20:13,8954.0,successful,61,US,8954.0,8954.0,8825.0
14603,1073472146,Ellia and Sunrise,Children's Books,Publishing,USD,2/12/2017,2500.0,1/13/2017 15:37,5441.0,successful,74,US,3649.0,5441.0,2500.0
14613,1073522799,Children's book of Poems & Drawings by Ken Higginson,Children's Books,Publishing,USD,8/8/2015,1401.0,7/7/2015 18:02,1719.0,successful,44,US,1719.0,1719.0,1401.0
14618,1073543748,Fellow of the Craft - The Second Degree of Freemasonry,Nonfiction,Publishing,USD,10/17/2015,800.0,9/17/2015 22:39,1665.0,successful,40,US,1665.0,1665.0,800.0
14644,107369387,Selfies from the End of the World: Apocalyptic Fiction,Anthologies,Publishing,USD,3/1/2015,2500.0,2/1/2015 3:14,3085.0,successful,144,US,3085.0,3085.0,2500.0
14659,1073786816,"MOOWON BOOK – Artisans, Vanishing Arts, Hidden Places",Art Books,Publishing,USD,10/9/2015,32000.0,9/9/2015 22:45,36301.0,successful,340,US,36301.0,36301.0,32000.0
14664,107380724,Robert Montgomery: Echoes of Voices in the High Towers,Art Books,Publishing,USD,9/24/2012,5000.0,8/29/2012 21:59,24461.01,successful,362,US,24461.01,24461.01,5000.0
14778,1074359212,The Winemakers of Paso Robles Large Format Photography Book,Art Books,Publishing,USD,3/2/2017,10000.0,1/31/2017 5:11,30517.0,successful,177,US,2660.0,30517.0,10000.0
14803,1074502770,The Ghost Rebellion: Ministry of Peculiar Occurrences Book 5,Fiction,Publishing,USD,11/16/2015,6000.0,10/17/2015 3:30,21837.5,successful,419,US,21837.5,21837.5,6000.0
14841,107476703,Eye See Media FOOD Issue,Periodicals,Publishing,USD,6/13/2011,2500.0,5/9/2011 4:05,2510.0,successful,24,US,2510.0,2510.0,2500.0
14857,1074816190,Revealed: the photographs of Francesco Mellina,Publishing,Publishing,GBP,9/12/2014,10000.0,8/13/2014 9:33,10060.0,successful,211,GB,16875.26,16330.11,16232.71
14883,1074981722,Get Deva Into The Ropes,Poetry,Publishing,USD,6/9/2013,888.0,5/23/2013 0:52,1182.0,successful,30,US,1182.0,1182.0,888.0
14886,1075023682,Beyond Science Fiction - Paintings by Michael Whelan,Art Books,Publishing,USD,12/21/2016,10000.0,11/21/2016 20:58,123627.0,successful,1269,US,23510.0,123627.0,10000.0
14910,107510407,The Age of Miracles: Writings on the Collapse of History,Nonfiction,Publishing,GBP,11/30/2016,1000.0,10/31/2016 21:26,1322.0,successful,74,GB,143.83,1668.83,1262.36
14957,1075385437,Steampunk Holmes,Fiction,Publishing,USD,5/3/2012,29000.0,4/19/2012 21:42,42877.59,successful,1290,US,42877.59,42877.59,29000.0
14996,1075588145,As the Spark Flies Upward - a southern novel,Fiction,Publishing,USD,5/20/2011,3500.0,4/16/2011 4:17,3550.0,successful,50,US,3550.0,3550.0,3500.0
15041,1075782066,A History of Disney Television Animation: volume I,Nonfiction,Publishing,EUR,5/16/2016,10000.0,3/27/2016 1:47,11961.0,successful,150,BE,13348.44,13418.97,11218.94
15046,1075815460,Planting Flags on Division Street,Children's Books,Publishing,USD,12/14/2015,3000.0,11/9/2015 2:35,3031.0,successful,39,US,3031.0,3031.0,3000.0
15073,1076026392,Spireseeker by E.D.E. Bell - A Fantasy Novel,Fiction,Publishing,USD,6/6/2013,5000.0,5/7/2013 1:10,5205.0,successful,60,US,5205.0,5205.0,5000.0
15098,1076180452,HERE IS WHERE WE MEET,Nonfiction,Publishing,USD,9/5/2013,3750.0,8/6/2013 15:22,4758.0,successful,106,US,4758.0,4758.0,3750.0
15110,1076229988,Dozi the Alligator: An illustrated children's book,Children's Books,Publishing,USD,3/31/2014,4000.0,3/1/2014 16:00,7500.0,successful,164,US,7500.0,7500.0,4000.0
15125,1076310773,The Grand Dodo Ink Kickstarter,Fiction,Publishing,GBP,9/29/2015,8000.0,8/11/2015 18:15,8343.0,successful,188,GB,12920.28,12653.95,12133.71
15126,1076312664,Crass Fed Kids and Shakes the Cow Return With TWO New Books!,Children's Books,Publishing,USD,3/17/2017,2500.0,2/15/2017 18:30,2605.0,successful,53,US,190.0,2605.0,2500.0
15155,1076502243,Brazen Magazine,Zines,Publishing,USD,4/16/2015,3000.0,3/17/2015 20:56,3197.03,successful,66,US,3197.03,3197.03,3000.0
15160,1076526006,"Christmas, Time & Space: Problematica",Young Adult,Publishing,USD,10/26/2015,2500.0,9/26/2015 12:45,2500.0,successful,10,US,2500.0,2500.0,2500.0
15174,1076600388,to when it may concern: and other poems,Poetry,Publishing,USD,10/17/2017,250.0,9/17/2017 4:12,360.0,successful,8,US,25.0,360.0,250.0
15236,1076940945,the french Guitar Cook Book : a modern guitar cheatsheet,Publishing,Publishing,EUR,10/15/2016,4000.0,9/15/2016 7:40,14819.0,successful,486,FR,594.67,16131.98,4354.41
15274,1077173997,"The American: The Life, Times, and War of Basil Antonelli",Nonfiction,Publishing,USD,11/18/2012,3000.0,10/9/2012 14:29,3676.0,successful,33,US,3676.0,3676.0,3000.0
15341,1077552757,"William Schaff art book with 10"" LP by Jason Molina",Art Books,Publishing,USD,1/11/2012,14040.0,12/9/2011 8:16,24593.91,successful,321,US,24593.91,24593.91,14040.0
15368,1077700929,Burn After Reading Magazine Issue No. 2 at Burning Man 2013,Periodicals,Publishing,USD,7/29/2013,3394.0,7/4/2013 1:05,3456.66,successful,106,US,3456.66,3456.66,3394.0
15394,1077835770,"Myth, Place, and America: 3 books of photography and design.",Art Books,Publishing,USD,7/8/2017,5000.0,6/8/2017 0:40,7562.0,successful,66,US,741.0,7562.0,5000.0
15426,1077983488,"SACRED ORDINARY DAYS, a Liturgical day planner",Calendars,Publishing,USD,10/25/2015,20000.0,9/25/2015 0:19,92145.1,successful,1166,US,92145.1,92145.1,20000.0
15434,1078047732,The Mojo Journal,Publishing,Publishing,AUD,11/1/2016,19000.0,10/2/2016 10:59,25155.0,successful,135,AU,494.17,19327.7,14598.54
15446,1078102353,Forgotten Suns,Fiction,Publishing,USD,4/8/2013,4500.0,3/9/2013 4:30,8551.77,successful,300,US,8551.77,8551.77,4500.0
15553,1078657684,The Melangui,Children's Books,Publishing,USD,9/5/2015,1500.0,7/27/2015 16:07,4428.0,successful,73,US,4428.0,4428.0,1500.0
15637,1079128862,Fantasy Coloring Books for (so-called) Grown-ups,Art Books,Publishing,USD,9/29/2014,500.0,9/8/2014 18:59,5214.25,successful,139,US,5214.25,5214.25,500.0
15666,1079287373,Storytime - A Little Art Book by Joey Spiotto,Art Books,Publishing,USD,9/15/2016,15000.0,8/16/2016 16:28,73718.0,successful,1398,US,30424.0,73718.0,15000.0
15671,1079311278,Dirge SWAGazine,Publishing,Publishing,USD,10/8/2016,1400.0,9/8/2016 20:57,1700.0,successful,94,US,306.0,1700.0,1400.0
15672,107932215,Under My Bed,Children's Books,Publishing,CAD,9/22/2015,7000.0,8/24/2015 23:14,7403.5,successful,82,CA,5613.91,5561.11,5258.02
15678,1079350420,The Idea Shapers | Drawing as your best thinking tool,Nonfiction,Publishing,USD,3/1/2015,5000.0,1/28/2015 22:58,12500.0,successful,274,US,12500.0,12500.0,5000.0
15700,107945762,A Field Guide to Chrysalies They're Not Faeries,Art Books,Publishing,USD,9/12/2011,10500.0,7/14/2011 5:28,10595.17,successful,75,US,10595.17,10595.17,10500.0
15710,1079524681,To My Children Maiden Printing,Nonfiction,Publishing,USD,1/10/2015,350.0,12/11/2014 0:12,350.0,successful,7,US,350.0,350.0,350.0
15733,1079644299,The Flower Mandalas Project,Art Books,Publishing,USD,9/15/2011,7500.0,8/1/2011 15:01,7986.0,successful,83,US,7986.0,7986.0,7500.0
15776,1079866850,World Conflicts - Book 1 (A New Epic Fantasy Series),Fiction,Publishing,USD,10/11/2014,3300.0,9/19/2014 7:58,3446.0,successful,54,US,3446.0,3446.0,3300.0
15802,1079973497,"April 21st, 2011: The American LGBT Experience.",Art Books,Publishing,USD,4/13/2011,400.0,3/22/2011 2:24,401.0,successful,5,US,401.0,401.0,400.0
15807,1079999045,Stacie's Cookbook Project,Nonfiction,Publishing,USD,6/21/2013,1750.0,5/22/2013 1:35,1790.0,successful,24,US,1790.0,1790.0,1750.0
15851,1080242727,The Slayer Saga: Soulless.,Fiction,Publishing,USD,6/20/2014,100.0,5/16/2014 22:00,197.0,successful,14,US,197.0,197.0,100.0
15874,108035600,Skin Deep,Publishing,Publishing,GBP,6/25/2014,300.0,6/11/2014 20:00,562.01,successful,41,GB,944.82,957.25,510.98
15926,1080594724,Vanishing Act: A Glimpse into Cambodia's World of Magic,Nonfiction,Publishing,USD,3/7/2014,7500.0,2/5/2014 4:00,8488.8,successful,116,US,8488.8,8488.8,7500.0
15975,1080853773,"PostCard Book ""from a distance to you""",Anthologies,Publishing,EUR,9/28/2016,22000.0,8/29/2016 13:45,24785.55,successful,192,DE,1839.97,27663.06,24554.12
16036,10811597,Laurel & Hardy: Spot On! (Book & CD),Nonfiction,Publishing,EUR,12/15/2016,7500.0,11/2/2016 21:33,13264.0,successful,222,DE,5120.11,13846.23,7829.22
16061,1081250884,Why is a Tiger a Tiger?,Art Books,Publishing,USD,8/10/2012,5000.0,7/11/2012 5:36,5801.0,successful,124,US,5801.0,5801.0,5000.0
16076,1081330901,Ochoverse: Octopuses of Cinema,Art Books,Publishing,USD,6/24/2017,180.0,6/14/2017 3:16,512.0,successful,21,US,238.0,512.0,180.0
16090,108137552,Empowering Education: a global study,Periodicals,Publishing,USD,2/9/2013,3000.0,1/10/2013 0:18,3289.04,successful,56,US,3289.04,3289.04,3000.0
16091,1081375606,Make Saucepot Publishing a Thing,Publishing,Publishing,USD,9/25/2014,300.0,8/26/2014 0:21,470.0,successful,18,US,470.0,470.0,300.0
16143,1081677097,"21 Years of Wisdom: An Extraordinary Triumph in Osaka, Japan",Nonfiction,Publishing,USD,12/6/2014,15975.0,11/6/2014 22:33,16205.0,successful,55,US,16205.0,16205.0,15975.0
16229,1082112148,"""Tell 'em"" new book by Liysa Callsen",Nonfiction,Publishing,USD,10/11/2012,2150.0,9/11/2012 21:48,2435.11,successful,65,US,2435.11,2435.11,2150.0
16253,1082281249,Thrive Study Series - Discover a life worth living,Publishing,Publishing,USD,11/1/2014,10000.0,10/1/2014 12:29,14767.0,successful,86,US,14767.0,14767.0,10000.0
16280,108236566,Imposter (marketing),Fiction,Publishing,USD,4/9/2017,950.0,3/9/2017 19:41,950.0,successful,8,US,100.0,950.0,950.0
16328,1082627696,Hugs for Bugs,Children's Books,Publishing,USD,5/8/2014,1200.0,4/8/2014 1:39,2140.0,successful,43,US,2140.0,2140.0,1200.0
16349,108274481,Zonk and the Gray Whale Birthday Party,Children's Books,Publishing,USD,12/26/2012,5000.0,11/26/2012 0:12,5222.0,successful,39,US,5222.0,5222.0,5000.0
16355,1082763751,THE UNDERGROUND LIBRARY,Fiction,Publishing,USD,9/12/2009,3000.0,8/6/2009 18:05,3163.65,successful,56,US,3163.65,3163.65,3000.0
16429,1083146332,"Body Paint Book titled COVERED, A Body of Work by Jen Seidel",Art Books,Publishing,USD,12/21/2013,24000.0,11/20/2013 20:22,26608.0,successful,300,US,26608.0,26608.0,24000.0
16465,1083319095,No Sweets For Santa - A Children's Book,Children's Books,Publishing,USD,11/1/2010,1400.0,10/2/2010 2:45,2380.0,successful,75,US,2380.0,2380.0,1400.0
16478,1083397694,Stu's Big Party - Children's Book,Children's Books,Publishing,USD,2/20/2014,3000.0,1/21/2014 20:02,3120.0,successful,48,US,3120.0,3120.0,3000.0
16530,108363866,Tales from Far and Near,Publishing,Publishing,USD,10/1/2014,3000.0,8/27/2014 3:18,3519.0,successful,69,US,3519.0,3519.0,3000.0
16531,1083640535,Life & Thyme Magazine Issue 1,Periodicals,Publishing,USD,10/23/2014,20000.0,9/23/2014 17:00,22281.0,successful,311,US,22281.0,22281.0,20000.0
16567,1083847950,Help Publish this Book: Birth Your Story,Nonfiction,Publishing,USD,8/10/2017,11111.0,7/11/2017 15:01,11493.0,successful,149,US,1019.0,11493.0,11111.0
16623,1084154570,The Type-ology Project,Academic,Publishing,USD,5/26/2016,2000.0,4/26/2016 0:12,2325.0,successful,46,US,2325.0,2325.0,2000.0
16660,1084341239,Prisoner to Patriot -  Nobuyuki Shimokochi’s Biography,Nonfiction,Publishing,USD,2/25/2013,1000.0,1/26/2013 0:10,1022.95,successful,25,US,1022.95,1022.95,1000.0
16667,1084379276,"TheWorkingWardrobe.com: Redesigned, and In Print",Publishing,Publishing,USD,11/28/2011,9000.0,10/29/2011 0:11,9062.0,successful,40,US,9062.0,9062.0,9000.0
16690,1084552121,Artist on the 10 Most Wanted list with Osama Bin Laden,Nonfiction,Publishing,USD,8/26/2012,5000.0,7/24/2012 20:33,5305.0,successful,31,US,5305.0,5305.0,5000.0
16714,1084679076,New fashion magazine Hope Street creating their first issue,Periodicals,Publishing,GBP,8/26/2013,2000.0,8/7/2013 16:31,2088.77,successful,69,GB,3206.8,3237.3,3099.72
16733,1084777963,Frankenstein: The Modern Prometheus,Publishing,Publishing,USD,12/4/2017,10000.0,10/30/2017 13:04,52877.0,successful,215,US,18696.0,52877.0,10000.0
16741,1084829236,The Other Side of Rain: Spoken Word of Nathan Say,Poetry,Publishing,USD,4/6/2012,1500.0,2/21/2012 21:16,1577.0,successful,47,US,1577.0,1577.0,1500.0
16756,1084879683,Heavy Hands MMA Podcast,Radio & Podcasts,Publishing,USD,7/15/2013,300.0,6/15/2013 15:34,370.0,successful,9,US,370.0,370.0,300.0
16781,1085048752,Blue ~ A Mindfulness Tale,Children's Books,Publishing,USD,3/5/2016,15000.0,2/4/2016 15:00,24435.0,successful,535,US,24435.0,24435.0,15000.0
16848,1085351051,The Resilience Anthology,Anthologies,Publishing,USD,10/22/2017,6000.0,9/22/2017 19:48,11229.0,successful,322,US,384.0,11229.0,6000.0
16932,1085861113,Our Shawnee: A Louisville Story Program Book,Nonfiction,Publishing,USD,11/16/2013,8500.0,10/16/2013 17:47,10379.0,successful,193,US,10379.0,10379.0,8500.0
16965,1085994833,"Publishing my novel, ""Illicit"" by Alyssa Wise",Fiction,Publishing,USD,5/20/2013,500.0,4/20/2013 0:13,700.0,successful,34,US,700.0,700.0,500.0
16967,1086006339,"Stanley, the Very Fine Squirrel",Children's Books,Publishing,USD,2/18/2012,4000.0,1/4/2012 20:38,4200.0,successful,79,US,4200.0,4200.0,4000.0
17008,1086232780,A Birdie Ate It!!!,Children's Books,Publishing,USD,3/9/2016,5500.0,2/8/2016 14:37,5810.0,successful,69,US,5810.0,5810.0,5500.0
17021,1086358093,3rd and Starlight,Anthologies,Publishing,USD,12/12/2017,2500.0,11/14/2017 13:38,2642.68,successful,64,US,0.0,2642.68,2500.0
