,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
50930,1259365905,Vasty Wilds: The Card-Based Board Game,Tabletop Games,Games,USD,9/18/2017,4000.0,8/29/2017 6:06,5732.0,successful,101,US,649.0,5732.0,4000.0
50976,1259547126,Imps Devilish Duels: A Dice & Card Battle Game,Tabletop Games,Games,GBP,7/25/2016,6500.0,6/28/2016 21:57,6577.0,successful,227,GB,3527.97,8659.99,8558.6
51012,1259780201,Chuck's Challenge 3D,Video Games,Games,USD,4/29/2012,12500.0,3/30/2012 22:56,13130.45,successful,398,US,13130.45,13130.45,12500.0
51017,1259860239,Devil's Dungeon - Nightmare Creatures,Tabletop Games,Games,GBP,11/1/2016,3500.0,9/26/2016 18:00,6617.5,successful,122,GB,1748.49,8265.88,4371.83
51031,1259917619,1st Degree: Murder-Mystery BL/Yaoi Visual Novel,Video Games,Games,USD,12/10/2017,2000.0,11/10/2017 3:41,8184.0,successful,300,US,381.0,8184.0,2000.0
51038,1259949825,Kev White does Matt Dixon - Female Fantasy Miniatures,Tabletop Games,Games,GBP,10/2/2016,4000.0,9/11/2016 20:40,81325.52,successful,1448,GB,34334.51,100269.42,4931.76
51046,1259996514,Dan Ariely's Irrational Card Game!,Tabletop Games,Games,USD,11/19/2015,15000.0,10/20/2015 15:26,282294.33,successful,5405,US,282294.33,282294.33,15000.0
51131,1260422744,"Edge Of Eternity (Pc, Mac, Linux, PS4, XBOX ONE)",Video Games,Games,USD,3/22/2015,44000.0,2/15/2015 12:01,161246.54,successful,4045,US,161246.54,161246.54,44000.0
51140,1260463297,GGBOX - eSport Prenumerationsbox,Gaming Hardware,Games,SEK,3/19/2017,40000.0,2/17/2017 10:44,51258.0,successful,151,SE,1850.67,5807.15,4531.7
51142,1260474755,Blinking Light Win - Resurrecting your NES,Gaming Hardware,Games,USD,1/6/2015,15000.0,12/1/2014 16:12,44082.0,successful,1064,US,44082.0,44082.0,15000.0
51170,1260594933,Full Moon Jacket,Tabletop Games,Games,GBP,11/22/2017,35000.0,10/23/2017 23:23,40322.47,successful,530,GB,11635.24,53737.5,46644.28
51187,1260674128,Renegade Line - The new competitive third person shooter,Video Games,Games,EUR,1/15/2017,50000.0,12/16/2016 17:41,67355.48,successful,2148,DE,26814.9,71612.1,53159.82
51189,1260693922,The Unbreakable Chain,Video Games,Games,GBP,4/26/2013,2000.0,3/27/2013 19:16,2309.5,successful,99,GB,3506.28,3573.97,3095.02
51237,1260953259,Pando,Tabletop Games,Games,USD,12/1/2017,25000.0,11/1/2017 15:59,25517.0,successful,449,US,4795.0,25517.0,25000.0
51252,1261009705,The Bogey of Brindle - 5E adventure,Tabletop Games,Games,USD,7/17/2016,1200.0,6/30/2016 2:39,3708.0,successful,132,US,2908.0,3708.0,1200.0
51269,1261088499,Poker Chips Designed for Board Gamers,Tabletop Games,Games,USD,4/2/2012,7500.0,2/18/2012 6:30,31878.66,successful,153,US,31878.66,31878.66,7500.0
51273,126110442,Strange Nations,Tabletop Games,Games,USD,10/1/2015,700.0,9/1/2015 9:16,2149.0,successful,172,US,2149.0,2149.0,700.0
51314,1261301385,HECKADECK,Playing Cards,Games,USD,6/22/2016,10000.0,5/23/2016 17:02,17368.0,successful,452,US,17368.0,17368.0,10000.0
51338,1261415657,CARTOMANCER POKER DECK - Archetypal Playing Cards,Playing Cards,Games,USD,10/10/2017,15000.0,9/5/2017 11:02,18937.0,successful,610,US,610.0,18937.0,15000.0
51344,1261439445,BattleBards - Epic Fantasy Audio & Tools For Tabletop RPGs,Tabletop Games,Games,USD,5/26/2015,5000.0,5/1/2015 4:39,27966.0,successful,319,US,27966.0,27966.0,5000.0
51387,1261581184,Adventure Tiles - Wilderness Tabletop RPG Terrain System,Tabletop Games,Games,USD,11/22/2016,10000.0,10/31/2016 16:02,31288.0,successful,198,US,3071.0,31288.0,10000.0
51431,1261772043,Kingdoms of Erden: Collectable Fantasy Playing Cards and art,Playing Cards,Games,USD,11/17/2014,1000.0,9/18/2014 17:39,1191.0,successful,73,US,1191.0,1191.0,1000.0
51434,1261788032,Area of Effect: Fire! (Table Top RPG Props: AoE and Spells),Tabletop Games,Games,USD,4/25/2016,1.0,4/15/2016 12:51,1007.0,successful,19,US,1007.0,1007.0,1.0
51435,1261789640,Coronets but Never Crowns: Houses of the Blooded,Games,Games,USD,4/17/2011,1000.0,3/24/2011 18:32,3201.0,successful,109,US,3201.0,3201.0,1000.0
51452,1261853955,NECTAR,Tabletop Games,Games,USD,10/15/2016,8500.0,8/21/2016 23:04,12849.0,successful,346,US,2196.0,12849.0,8500.0
51486,1262023859,Battle for the Ring - Battle Game Event,Games,Games,USD,6/10/2013,1500.0,5/14/2013 17:58,3685.0,successful,43,US,3685.0,3685.0,1500.0
51538,1262311005,The Adventure Case: the Ultimate Tabletop Gaming Accessory,Tabletop Games,Games,USD,6/2/2015,1000.0,4/30/2015 17:07,81617.0,successful,433,US,81617.0,81617.0,1000.0
51540,1262311969,The Great Zoo Escape,Video Games,Games,USD,6/3/2013,8500.0,5/9/2013 2:28,8567.0,successful,48,US,8567.0,8567.0,8500.0
51575,1262483091,Constellation Dice - Voyager Edition - Papercraft,Tabletop Games,Games,EUR,3/21/2017,100.0,3/14/2017 11:44,205.0,successful,65,IT,36.37,221.5,108.05
51627,1262774065,Bicycle Sky Descender Playing Cards,Playing Cards,Games,USD,10/29/2014,6666.0,10/2/2014 2:17,7916.0,successful,278,US,7916.0,7916.0,6666.0
51646,1262876796,Monster Allegiance Tabletop Card Game - Relaunch,Tabletop Games,Games,USD,10/1/2015,2000.0,8/31/2015 17:34,3707.0,successful,69,US,3707.0,3707.0,2000.0
51649,1262878914,Treasure Hunter,Tabletop Games,Games,USD,9/1/2015,10000.0,8/19/2015 17:37,79387.84,successful,1348,US,79387.84,79387.84,10000.0
51671,1262995817,Décors pour wargame en VRAIS 6mm - Front Ouest WWII,Tabletop Games,Games,EUR,10/24/2017,330.0,9/24/2017 10:31,746.0,successful,32,FR,81.26,865.73,382.96
51731,1263287302,RAZOR PLAYING CARDS LIMITED TO 500 DECKS,Playing Cards,Games,USD,12/14/2017,99.0,12/4/2017 17:15,1614.0,successful,35,US,496.0,1614.0,99.0
51812,126372794,Brain Fuel - a unique brainstorming tool,Games,Games,EUR,10/31/2017,7500.0,10/3/2017 16:29,10028.0,successful,139,NL,1252.09,11689.69,8742.79
51827,1263827625,The Human Reignition Project - An English Visual Novel,Video Games,Games,USD,7/12/2015,22000.0,6/12/2015 20:09,47993.0,successful,1406,US,47993.0,47993.0,22000.0
51828,126383929,The Maine Game Club makes Space Base!,Video Games,Games,USD,10/26/2014,2000.0,9/26/2014 22:47,2782.0,successful,44,US,2782.0,2782.0,2000.0
51836,1263870012,Cornish Smuggler:,Tabletop Games,Games,GBP,7/7/2013,14000.0,5/23/2013 14:17,30736.0,successful,652,GB,46601.47,46437.42,21151.87
51844,1263901018,"14yr old to make his 1st ever game, a First Person Shooter!",Video Games,Games,USD,5/18/2013,829.0,5/3/2013 18:37,2855.0,successful,80,US,2855.0,2855.0,829.0
51847,1263913068,"Party Golf ~ Less Golf, More Party",Video Games,Games,AUD,11/17/2015,14000.0,10/18/2015 23:52,14352.92,successful,263,AU,10429.09,10347.43,10093.0
51859,1263954358,Dragon Kings,Tabletop Games,Games,USD,11/14/2013,29000.0,9/30/2013 17:34,41217.51,successful,587,US,41217.51,41217.51,29000.0
51869,1263995482,Adventurer Conqueror King,Games,Games,USD,8/6/2011,4000.0,7/6/2011 1:35,11648.0,successful,246,US,11648.0,11648.0,4000.0
51915,1264216628,Dead Legends: A Wierd West LARP,Live Games,Games,USD,6/16/2016,500.0,5/17/2016 15:56,2831.0,successful,36,US,2831.0,2831.0,500.0
51917,1264223572,US ARMY Playing Cards by Jackson Robinson,Playing Cards,Games,USD,2/13/2015,9500.0,1/24/2015 18:59,21692.0,successful,589,US,21692.0,21692.0,9500.0
51935,1264295374,Paradigm - Surreal Adventure Game,Video Games,Games,AUD,10/6/2014,14000.0,9/6/2014 18:00,36557.14,successful,1387,AU,34147.65,31838.65,12193.0
51947,1264375574,Underground Lasers 2: 28mm miniature tabletop Terrain,Tabletop Games,Games,USD,3/1/2014,2000.0,1/30/2014 22:00,14282.0,successful,132,US,14282.0,14282.0,2000.0
51948,126437595,Ouya Cubed - hours left! Can we reach a stretch goal?,Games,Games,USD,12/19/2013,600.0,12/9/2013 23:51,635.0,successful,52,US,635.0,635.0,600.0
51967,1264445423,Foam Brain Gear: King of Tokyo and King of New York Shirts,Tabletop Games,Games,USD,4/30/2015,1000.0,4/23/2015 20:00,10147.0,successful,301,US,10147.0,10147.0,1000.0
52027,126471028,Jesh,Video Games,Games,USD,3/22/2012,1000.0,2/21/2012 16:11,1190.0,successful,47,US,1190.0,1190.0,1000.0
52061,1264944769,Ultimate Store and Play Board (Settlers Accessories),Tabletop Games,Games,USD,5/14/2012,3500.0,4/14/2012 19:02,5266.0,successful,32,US,5266.0,5266.0,3500.0
52076,1265001571,Casual Game Insider - Tabletop Gaming Magazine (5th Year),Tabletop Games,Games,USD,8/9/2016,30000.0,7/8/2016 17:59,36610.52,successful,428,US,23762.0,36610.52,30000.0
52125,1265282452,"Strays (a friendly, fuzzy, Fate-Accelerated, RPG)!",Tabletop Games,Games,USD,8/2/2014,2500.0,6/30/2014 13:01,4478.0,successful,185,US,4478.0,4478.0,2500.0
52136,126533695,The Secret of the Rendrasha Blade,Video Games,Games,USD,2/11/2016,150.0,12/14/2015 20:58,427.0,successful,55,US,427.0,427.0,150.0
52156,1265450930,The Watch RPG,Tabletop Games,Games,CAD,3/20/2017,19000.0,2/14/2017 14:54,31520.0,successful,865,CA,627.03,23571.64,14208.79
52159,1265481529,Heroes Wanted: The Stuff of Legend,Tabletop Games,Games,USD,3/2/2015,20000.0,1/27/2015 14:35,82935.0,successful,1131,US,82935.0,82935.0,20000.0
52228,1265792337,Solitaire for Two - Solitaire With a Twist,Tabletop Games,Games,USD,6/15/2012,4000.0,4/16/2012 18:13,4659.0,successful,114,US,4659.0,4659.0,4000.0
52258,1265921257,Baker Street: Strange Cases and Hood: Beyond the Forest,Tabletop Games,Games,USD,10/21/2017,5000.0,9/19/2017 19:30,5850.0,successful,146,US,1497.0,5850.0,5000.0
52313,1266142924,Hyperborea Adventure Three-Pack,Tabletop Games,Games,USD,6/16/2015,14000.0,5/16/2015 14:29,21760.0,successful,306,US,21760.0,21760.0,14000.0
52400,126660711,Modern Revolution Game™,Tabletop Games,Games,USD,6/7/2013,2500.0,5/8/2013 5:01,2601.0,successful,25,US,2601.0,2601.0,2500.0
52432,1266735150,Deep Madness,Tabletop Games,Games,USD,11/11/2016,100000.0,10/14/2016 17:59,1438293.52,successful,9566,US,376165.52,1438293.52,100000.0
52464,1266904832,Bicycle Starlight Black Hole Playing Cards,Playing Cards,Games,USD,2/20/2015,5000.0,1/21/2015 17:31,15357.0,successful,603,US,15357.0,15357.0,5000.0
52471,1266926022,Who Farted?,Tabletop Games,Games,GBP,10/5/2017,4000.0,9/14/2017 20:21,4215.0,successful,126,GB,1207.28,5511.24,5230.13
52482,1266949910,Infamy One Shots Captain Tara Kurkova,Tabletop Games,Games,GBP,7/4/2016,500.0,6/13/2016 21:59,13403.0,successful,278,GB,19106.72,17405.59,649.32
52510,1267155532,Kingdom - The Clans,Video Games,Games,USD,11/23/2012,300.0,10/24/2012 1:11,651.0,successful,43,US,651.0,651.0,300.0
52558,1267398770,Diabolique Engines - Custom Playing Cards with Coin & Case,Playing Cards,Games,USD,7/11/2016,3200.0,6/7/2016 18:10,4201.0,successful,73,US,4180.0,4201.0,3200.0
52579,1267498603,The Zombunny Project,Video Games,Games,USD,4/21/2014,500.0,3/22/2014 4:12,545.0,successful,28,US,545.0,545.0,500.0
52580,1267501505,Lords of Hellas,Tabletop Games,Games,GBP,6/27/2017,50000.0,6/6/2017 16:59,1717792.9,successful,12439,GB,919134.0,2229365.37,64890.4
52634,1267813332,Tiles of Adventuring: Tabletop Grid System,Tabletop Games,Games,USD,3/16/2016,3500.0,2/15/2016 16:59,14948.5,successful,168,US,14948.5,14948.5,3500.0
52650,126789521,PARSEC - AGE OF COLONIES. The ultimate sci-fi board game.,Tabletop Games,Games,EUR,5/31/2016,18000.0,4/1/2016 11:02,19006.0,successful,52,IT,21512.46,21199.28,20077.19
52720,1268230321,10 minutes to kill,Tabletop Games,Games,EUR,6/22/2015,8000.0,5/27/2015 7:38,70015.0,successful,2621,FR,76667.85,78430.6,8961.58
52750,1268396462,Dungeon Alphabet 4th Printing,Tabletop Games,Games,USD,12/6/2017,4000.0,11/22/2017 4:37,33433.0,successful,1168,US,16681.0,33433.0,4000.0
52819,1268810554,The Great Debate,Tabletop Games,Games,USD,12/6/2014,5000.0,11/4/2014 7:01,5226.0,successful,178,US,5226.0,5226.0,5000.0
52864,1269001640,"Auro: A turn-based, cross-platform tactics game",Video Games,Games,USD,6/29/2012,7500.0,5/30/2012 20:19,14571.34,successful,814,US,14571.34,14571.34,7500.0
52894,1269148303,DICE!! Fireball Dice! Lightning Bolt Dice! DICE!!,Tabletop Games,Games,USD,3/23/2014,225.0,3/1/2014 16:01,4386.0,successful,201,US,4386.0,4386.0,225.0
52916,1269252248,There's a Game in this Book 1.5,Tabletop Games,Games,USD,4/8/2017,600.0,2/21/2017 6:03,1577.0,successful,58,US,515.0,1577.0,600.0
52948,1269464094,Commodore 64 Adventures Series,Video Games,Games,GBP,12/26/2017,250.0,11/26/2017 15:24,656.0,successful,29,GB,0.0,886.74,337.93
52996,1269686416,King of the Skippers: A card game with character (ReLaunch),Tabletop Games,Games,USD,10/12/2016,2400.0,9/28/2016 20:57,4815.0,successful,110,US,2639.0,4815.0,2400.0
53060,1270104074,Republique by Camouflaj + Logan,Video Games,Games,USD,5/12/2012,500000.0,4/10/2012 14:37,555662.86,successful,11611,US,555662.86,555662.86,500000.0
53095,1270320009,Borderland The Pre Sequel Let's Play,Gaming Hardware,Games,GBP,10/27/2014,50.0,9/27/2014 1:31,80.0,successful,3,GB,130.6,127.75,79.85
53104,1270385388,"Towar - Build, Improve, & Defend a Tower in Another Reality",Mobile Games,Games,USD,1/5/2017,25000.0,12/6/2016 9:01,30076.0,successful,476,US,0.0,30076.0,25000.0
53139,127053786,Kat Attack!,Video Games,Games,USD,11/19/2012,666.0,11/3/2012 16:17,1240.04,successful,42,US,1240.04,1240.04,666.0
53153,1270611680,Calcio Storico - Board Game,Tabletop Games,Games,EUR,7/14/2016,1000.0,6/23/2016 14:14,1418.0,successful,2,IT,1961.09,1577.96,1112.81
53226,1271023250,Don Quixote Playing Cards Vol.2,Playing Cards,Games,USD,3/26/2017,8000.0,2/14/2017 17:59,13126.0,successful,497,US,5391.0,13126.0,8000.0
53227,127102507,3D Bases - Modular Terrain,Tabletop Games,Games,EUR,7/5/2016,25000.0,6/20/2016 20:00,32513.5,successful,238,IT,36663.02,35992.54,27675.07
53237,1271075096,KWEEN CARDS - Feminist Playing Cards,Playing Cards,Games,AUD,11/24/2017,3200.0,10/25/2017 15:01,4008.0,successful,93,AU,836.97,3054.41,2438.65
53267,1271250220,Lala & Ara: World of Shapes,Mobile Games,Games,USD,12/20/2017,14000.0,11/20/2017 12:01,14596.0,successful,70,US,1050.0,14596.0,14000.0
53315,1271488894,4th Annual CHESS & SCIENCE FESTIVAL & All-Girls Tournament,Tabletop Games,Games,USD,11/27/2016,1000.0,10/28/2016 12:00,1323.0,successful,32,US,59.0,1323.0,1000.0
53337,1271580367,Loaded Dice,Tabletop Games,Games,USD,10/6/2016,10000.0,9/6/2016 17:00,20191.5,successful,266,US,476.0,20191.5,10000.0
53373,1271792934,Legends of the Jungle,Tabletop Games,Games,EUR,12/8/2016,8000.0,11/8/2016 12:10,8351.0,successful,79,AT,3558.81,8817.82,8447.19
53376,1271809548,Battle Badges,Tabletop Games,Games,USD,4/11/2014,1500.0,3/12/2014 22:01,1826.0,successful,21,US,1826.0,1826.0,1500.0
53388,127184311,Beast Clans: Rise of the Animals,Playing Cards,Games,USD,3/17/2017,5000.0,2/8/2017 4:13,6428.0,successful,58,US,2568.0,6428.0,5000.0
53389,1271847225,907 Gamers Gear Project,Video Games,Games,USD,5/1/2014,550.0,4/1/2014 1:22,7002.0,successful,85,US,7002.0,7002.0,550.0
53426,1271983244,The Song of Seven : Chapter 1,Video Games,Games,USD,3/26/2015,8000.0,2/27/2015 0:05,8543.87,successful,503,US,8543.87,8543.87,8000.0
53449,1272108534,Blackjack Strategy Trainer,Video Games,Games,USD,3/23/2013,400.0,1/22/2013 21:31,443.0,successful,18,US,443.0,443.0,400.0
53456,1272137232,Hitman Holiday: A Game Of Sunshine And Death,Tabletop Games,Games,AUD,3/12/2015,18500.0,2/10/2015 17:01,19606.88,successful,212,AU,15230.81,15020.98,14172.99
53487,1272283916,Shadows of Arkham,Tabletop Games,Games,USD,7/12/2014,25000.0,6/23/2014 19:40,27121.84,successful,840,US,27121.84,27121.84,25000.0
53516,1272395065,My Big Break,Tabletop Games,Games,USD,1/14/2015,1000.0,11/15/2014 18:13,1592.0,successful,38,US,1592.0,1592.0,1000.0
53542,1272513705,Pinball Gremlins Pinball Machine,Games,Games,USD,7/26/2014,100000.0,6/26/2014 3:08,104050.55,successful,75,US,104050.55,104050.55,100000.0
53586,1272682025,Tang Math Home Pack - Addictively Fun Math Games,Playing Cards,Games,USD,7/7/2017,15000.0,6/7/2017 16:22,102684.0,successful,1577,US,68549.0,102684.0,15000.0
53696,1273298398,Neon City Riders: A Cyberpunk Turf Wars Action Adventure,Video Games,Games,MXN,8/8/2017,150000.0,7/6/2017 18:53,225740.0,successful,369,MX,69.83,12544.6,8335.65
53710,1273368377,Spirit of Adventure mobile game,Mobile Games,Games,CAD,11/7/2014,2000.0,10/18/2014 1:02,2115.2,successful,34,CA,1876.44,1850.24,1749.48
53718,1273394054,Fiendishly Funny Card Tokens by MTG Artist Jeff Miracola,Tabletop Games,Games,USD,9/27/2017,5500.0,8/24/2017 17:59,9793.0,successful,154,US,4868.0,9793.0,5500.0
53734,1273482550,Odyssey - The Next Generation Science Game,Video Games,Games,USD,12/6/2016,15000.0,11/2/2016 15:11,46824.0,successful,1048,US,24137.0,46824.0,15000.0
53761,1273631075,Mordhau,Video Games,Games,USD,4/7/2017,80000.0,3/8/2017 17:02,298608.94,successful,4375,US,64080.7,298608.94,80000.0
53806,1273844214,OutReach the Search for Mankind!,Video Games,Games,USD,3/25/2012,2500.0,2/24/2012 19:10,2735.0,successful,52,US,2735.0,2735.0,2500.0
53809,1273865828,Shadow of the Demon Lord Freeport Companion,Tabletop Games,Games,USD,3/18/2017,10000.0,3/1/2017 16:00,42212.0,successful,665,US,23552.0,42212.0,10000.0
53834,1274019538,Pint Craft,Tabletop Games,Games,USD,11/26/2012,12000.0,10/10/2012 3:35,14357.0,successful,446,US,14357.0,14357.0,12000.0
53838,1274042453,Town of Salem's The Savior of Salem,Tabletop Games,Games,USD,12/22/2017,10000.0,11/20/2017 19:01,37709.01,successful,995,US,16536.0,37709.01,10000.0
53840,1274045854,War in Christmas Village,Tabletop Games,Games,USD,1/15/2017,6000.0,12/16/2016 6:09,9821.0,successful,272,US,1778.0,9821.0,6000.0
53849,1274089242,The Mennonite Game Card Game,Tabletop Games,Games,USD,11/4/2017,3750.0,10/14/2017 2:37,12692.0,successful,270,US,4259.0,12692.0,3750.0
53852,1274097321,Holdfast Tunisia,Tabletop Games,Games,USD,10/10/2017,2500.0,9/18/2017 23:02,10070.0,successful,120,US,3770.0,10070.0,2500.0
53866,1274130993,Age of Grit - A Cowboy Steampunk RPG,Video Games,Games,USD,9/26/2014,12000.0,8/19/2014 18:11,15773.15,successful,636,US,15773.15,15773.15,12000.0
53887,1274261065,The Metagame. Discuss.,Tabletop Games,Games,USD,12/5/2013,25000.0,10/29/2013 13:17,54467.06,successful,1870,US,54467.06,54467.06,25000.0
53896,1274307236,"Pier Solar HD an RPG for XBOX360, PC, Mac, Linux & Dreamcast",Video Games,Games,USD,12/5/2012,139000.0,11/5/2012 15:30,231370.87,successful,3519,US,231370.87,231370.87,139000.0
53918,1274426208,Defunctorum Playing Cards,Playing Cards,Games,USD,11/24/2014,5000.0,10/19/2014 22:01,14185.0,successful,448,US,14185.0,14185.0,5000.0
53955,1274583237,"The Folio #4, 1E/5E Format Adventure Module",Tabletop Games,Games,USD,9/10/2015,5000.0,8/26/2015 19:59,10415.0,successful,453,US,10415.0,10415.0,5000.0
53974,127469766,Damsels of Darkmyre,Tabletop Games,Games,USD,12/2/2012,2500.0,11/2/2012 7:11,28259.0,successful,174,US,28259.0,28259.0,2500.0
54008,1274878119,Legends of Pixelia,Games,Games,EUR,6/11/2015,20.0,5/12/2015 6:50,243.0,successful,27,DE,271.16,272.64,22.44
54026,127494612,Reaper Miniatures Bones II: The Return Of Mr Bones!,Tabletop Games,Games,USD,10/27/2013,30000.0,10/1/2013 16:00,3169610.66,successful,14964,US,3169610.66,3169610.66,30000.0
54037,1275022095,Tables Board Game Spot - A Las Vegas tabletop cafe & bar,Tabletop Games,Games,USD,12/12/2016,10000.0,11/12/2016 17:05,10747.0,successful,81,US,200.0,10747.0,10000.0
54038,1275030337,Skybourne: A Pathfinder Campaign Setting,Tabletop Games,Games,USD,2/15/2015,5000.0,1/7/2015 12:50,37259.66,successful,555,US,37259.66,37259.66,5000.0
54045,1275072367,SUPERHOT,Video Games,Games,USD,6/14/2014,100000.0,5/14/2014 13:01,250798.33,successful,11626,US,250798.33,250798.33,100000.0
54087,1275255113,ak-rô-nym - The Hilarious Party Game of Made-up Acronyms,Tabletop Games,Games,USD,10/16/2014,4000.0,9/19/2014 7:59,4196.0,successful,118,US,4196.0,4196.0,4000.0
54118,1275434961,Questions 2 Outrageous: A Hilarious New Party Game,Tabletop Games,Games,USD,2/15/2016,8000.0,1/16/2016 21:32,8620.0,successful,190,US,8620.0,8620.0,8000.0
54160,1275635804,Siege Warfare: Greco-Persian Wars,Tabletop Games,Games,USD,8/25/2016,6000.0,6/26/2016 21:15,11405.0,successful,117,US,5596.0,11405.0,6000.0
54171,1275679846,Mini Gangs Skirmish Game,Tabletop Games,Games,GBP,11/2/2017,2000.0,9/29/2017 8:33,3765.0,successful,102,GB,2507.99,4935.57,2621.82
54199,1275816760,The Game Table,Tabletop Games,Games,USD,3/25/2012,500.0,3/3/2012 1:02,658.0,successful,45,US,658.0,658.0,500.0
54250,1276083350,Astropolis,Tabletop Games,Games,EUR,10/20/2016,3000.0,9/20/2016 20:30,13955.5,successful,225,DE,6644.7,15191.97,3265.8
54309,1276399886,Heist - A Quick Card Game for 2-4 Thieves,Tabletop Games,Games,USD,9/15/2014,3500.0,8/13/2014 15:49,6768.0,successful,299,US,6768.0,6768.0,3500.0
54318,1276450400,Bethel Woods,Tabletop Games,Games,NZD,9/29/2016,20000.0,9/7/2016 10:00,43053.0,successful,644,NZ,12356.16,31265.8,14524.33
54325,127647807,"Ludiquest, le festival du jeu à Saint-Etienne",Games,Games,EUR,4/16/2016,3500.0,3/17/2016 11:04,3549.0,successful,75,FR,3941.15,3997.25,3942.06
54336,1276541014,Numbers League at the Museum of Play,Tabletop Games,Games,USD,2/10/2012,1500.0,1/23/2012 16:35,2040.73,successful,60,US,2040.73,2040.73,1500.0
54391,1276781048,Gryphon: Starship Map & Miniature,Tabletop Games,Games,USD,11/24/2013,1000.0,10/29/2013 13:53,6856.0,successful,211,US,6856.0,6856.0,1000.0
54397,1276822402,French Vehicles of WWII by MadBobMiniatures in 1:56 (28mm),Tabletop Games,Games,GBP,4/2/2016,1000.0,3/6/2016 17:09,8396.0,successful,120,GB,11948.25,11817.7,1407.54
54407,1276874054,"Coffee & Dice, Bournemouth's Board Game Cafe",Tabletop Games,Games,GBP,12/18/2016,10000.0,11/18/2016 9:52,10376.01,successful,190,GB,1614.25,12709.94,12249.35
54473,1277183289,Type+Color Playing Cards (limited edition),Playing Cards,Games,USD,4/24/2016,500.0,4/4/2016 15:42,751.0,successful,14,US,751.0,751.0,500.0
54515,1277406901,Pegged In | Customisable Board Game,Tabletop Games,Games,GBP,4/6/2016,2000.0,3/7/2016 1:15,2666.0,successful,72,GB,3793.95,3752.5,2815.08
54535,1277511910,"Tabletop Board Game Bags for Resource Pieces, Pawns, Tokens.",Tabletop Games,Games,USD,4/5/2014,300.0,3/3/2014 23:16,4165.5,successful,115,US,4165.5,4165.5,300.0
54586,1277765145,GoCards - Exercise Playing Cards,Playing Cards,Games,CAD,9/11/2017,1000.0,7/13/2017 1:48,4180.0,successful,162,CA,1067.69,3444.01,823.93
54590,1277778079,Stygmata,Tabletop Games,Games,EUR,11/14/2015,10000.0,10/25/2015 16:00,24732.6,successful,196,FR,27250.13,26434.17,10687.99
54638,1278005307,Darkest Star Games - 15mm scale Dark Star tanks and troops,Tabletop Games,Games,USD,5/8/2014,2800.0,4/8/2014 19:13,4835.0,successful,62,US,4835.0,4835.0,2800.0
54667,127814664,Mechanical Courts Playing Cards Limited run.,Playing Cards,Games,USD,6/6/2015,1500.0,5/7/2015 3:47,1794.0,successful,55,US,1794.0,1794.0,1500.0
54705,1278328282,Gamma4: Kokoromi brings legendary indie game showcase to San Francisco,Video Games,Games,USD,3/8/2010,6000.0,2/8/2010 1:06,10329.11,successful,102,US,10329.11,10329.11,6000.0
54729,1278431620,Nancy Drew Board Game,Tabletop Games,Games,USD,10/26/2014,20000.0,9/26/2014 17:03,21583.0,successful,276,US,21583.0,21583.0,20000.0
54734,1278461197,Itar's Workshop - Dungeon Terrain and Accessories,Tabletop Games,Games,USD,5/18/2013,7000.0,4/18/2013 6:04,85341.0,successful,620,US,85341.0,85341.0,7000.0
54787,1278687531,KoLumbus 7 11/11/11,Video Games,Games,USD,9/26/2011,770.0,8/27/2011 4:35,946.0,successful,15,US,946.0,946.0,770.0
54793,1278736404,American Sunset - A Wild West Tabletop Roleplaying Game,Tabletop Games,Games,USD,9/21/2016,2000.0,8/22/2016 1:33,4089.01,successful,143,US,1073.0,4089.01,2000.0
54799,1278784233,Nimbatus - The Space Drone Constructor,Video Games,Games,CHF,12/5/2017,20000.0,11/2/2017 19:00,73888.45,successful,2892,CH,12953.3,74128.63,20065.01
54804,1278808051,Kingdom Builder Big Box Kickstarter Edition,Tabletop Games,Games,USD,3/9/2014,20000.0,2/12/2014 4:39,159804.0,successful,1878,US,159804.0,159804.0,20000.0
54813,1278876638,LOOP: A Tranquil Puzzle Game,Video Games,Games,GBP,10/2/2014,250.0,9/2/2014 17:07,1299.0,successful,271,GB,2155.52,2087.02,401.66
54838,1278980718,Warbands of the Cold North II Epic Fantasy Viking Miniatures,Tabletop Games,Games,USD,3/11/2016,8000.0,3/2/2016 21:24,22852.0,successful,304,US,22852.0,22852.0,8000.0
54867,1279083075,"The Complete ""The Oracle""AD&D fanzine reprint, 1982-1983",Tabletop Games,Games,USD,9/17/2015,1500.0,8/18/2015 23:35,10886.0,successful,331,US,10886.0,10886.0,1500.0
54901,1279293918,Groves,Tabletop Games,Games,USD,7/7/2017,8800.0,6/6/2017 14:00,38123.0,successful,957,US,11884.0,38123.0,8800.0
54928,127950162,Crokinole 2018 Beech Hardwood 2-4 Player Dexterity Game,Tabletop Games,Games,USD,9/6/2017,30000.0,8/17/2017 15:30,34960.0,successful,271,US,14185.0,34960.0,30000.0
54939,1279559829,Forbidden Lands - Retro Open-World Survival Fantasy RPG,Tabletop Games,Games,SEK,10/12/2017,100000.0,9/21/2017 13:56,2828267.0,successful,3399,SE,134118.28,347756.27,12295.74
