,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
25589,1130039955,Impact Reduction Apparel's (IRA) Skull Cap,Wearables,Technology,USD,3/30/2015,15000.0,2/28/2015 9:09,17004.0,successful,120,US,17004.0,17004.0,15000.0
25607,1130179591,Boolean Box - a Technology Discovery Kit for Girls,DIY Electronics,Technology,USD,10/19/2016,45000.0,9/12/2016 16:01,47633.0,successful,250,US,417.0,47633.0,45000.0
25748,1130880692,CLEARISTA - Breakthrough Skin Resurfacing Technology,Technology,Technology,USD,4/29/2016,10000.0,3/15/2016 14:51,15536.0,successful,186,US,15536.0,15536.0,10000.0
25782,1131031012,OpenBeam Kossel Pro - A new type of 3D Printer,Hardware,Technology,USD,7/1/2013,60000.0,5/17/2013 23:02,122016.0,successful,189,US,122016.0,122016.0,60000.0
25799,1131115667,RoBo 3D Printer,Technology,Technology,USD,2/2/2013,49000.0,12/19/2012 0:42,649663.07,successful,1251,US,649663.07,649663.07,49000.0
25901,1131624562,ELIMIFLY the mosquito killer.,Gadgets,Technology,USD,4/26/2017,10000.0,3/27/2017 16:05,13269.0,successful,61,US,1389.0,13269.0,10000.0
25926,1131723909,PowerBarr Solar Phone Charger,Hardware,Technology,CAD,1/16/2014,7000.0,12/2/2013 20:51,7058.0,successful,42,CA,6649.14,6434.5,6381.62
25932,1131767439,Charlotte: A modular real-time and time-lapse dolly system,Camera Equipment,Technology,USD,10/24/2014,15000.0,9/24/2014 14:01,15284.0,successful,34,US,15284.0,15284.0,15000.0
25938,1131783118,FOXXVAULT: PROTECT THE KEYS TO YOUR LIFE . . . GO FORWARD,Technology,Technology,USD,11/28/2017,97000.0,10/24/2017 14:25,113560.0,successful,416,US,0.0,113560.0,97000.0
25959,1131879087,The Banzai Drone,DIY Electronics,Technology,USD,7/14/2016,2500.0,6/14/2016 22:51,7470.0,successful,29,US,5632.0,7470.0,2500.0
26021,1132136352,"A ""Writing Idiomatic Python"" Video Series: Watch and Learn!",Software,Technology,USD,4/20/2014,5000.0,3/21/2014 22:38,11267.0,successful,284,US,11267.0,11267.0,5000.0
26103,1132509366,TheArtistPost.com Mobile App,Apps,Technology,USD,11/13/2015,1000.0,9/29/2015 2:43,1000.5,successful,9,US,1000.5,1000.5,1000.0
26140,113267100,STEAM Carnival,Technology,Technology,USD,6/3/2013,100000.0,4/30/2013 9:00,102699.71,successful,1130,US,102699.71,102699.71,100000.0
26210,1133149851,OWLTAC A1T ENDURE FLASHLIGHT! WITH SELECTIVE BATTERY POWER,Gadgets,Technology,USD,6/5/2015,10000.0,4/21/2015 18:00,15219.0,successful,252,US,15219.0,15219.0,10000.0
26295,113356948,MicroJib- Tilt & Pan Your GoPro®,Camera Equipment,Technology,USD,1/9/2015,24000.0,12/19/2014 19:49,30190.0,successful,271,US,30190.0,30190.0,24000.0
26297,1133585172,Scalpel Jones - A Titanium EDC Scalpel / Utility Knife,Fabrication Tools,Technology,USD,4/28/2016,2000.0,3/19/2016 16:17,11000.0,successful,98,US,11000.0,11000.0,2000.0
26318,1133670779,The World's First Interactive Music Platform.,Technology,Technology,EUR,9/29/2015,75.0,8/30/2015 17:43,10536.5,successful,303,NL,11781.83,11758.7,83.7
26320,1133689332,CLI for MySQL/MariaDB,Software,Technology,USD,5/6/2015,3000.0,4/6/2015 2:48,4804.0,successful,161,US,4804.0,4804.0,3000.0
26433,1134291653,NYC Critical Mass Web-based Timeline,Technology,Technology,USD,1/2/2012,2500.0,12/3/2011 3:58,2510.0,successful,24,US,2510.0,2510.0,2500.0
26484,1134488790,O6 - Free Your Eyes,Technology,Technology,USD,7/3/2016,100000.0,5/24/2016 14:59,160032.0,successful,1251,US,160032.0,160032.0,100000.0
26520,1134671972,BoardX: The Open Source Miniature Motherboard [Redemption],Hardware,Technology,USD,1/12/2012,5000.0,12/21/2011 3:08,13114.0,successful,103,US,13114.0,13114.0,5000.0
26539,113478404,Walker - The Smartest Productivity App for the iPhone,Technology,Technology,USD,8/9/2012,2550.0,7/10/2012 5:54,4200.98,successful,342,US,4200.98,4200.98,2550.0
26542,1134787952,Airbubbl: Creating the first pollution free zone in your car,Hardware,Technology,GBP,12/8/2017,50000.0,11/7/2017 11:08,53126.0,successful,187,GB,960.87,71271.8,67078.08
26669,1135387466,Ubi - The Ubiquitous Computer - Voice-Activated & Always On,Hardware,Technology,USD,9/18/2012,36000.0,8/13/2012 6:01,229594.72,successful,1190,US,229594.72,229594.72,36000.0
26679,1135421290,Jolt Sensor - Better Concussion Detection for Youth Athletes,Wearables,Technology,USD,9/26/2014,60000.0,8/26/2014 15:53,61012.02,successful,468,US,61012.02,61012.02,60000.0
26692,1135486319,Chameleon:  A Better Home Screen for your Android Tablet,Technology,Technology,USD,7/4/2012,30000.0,6/14/2012 19:18,66804.59,successful,6420,US,66804.59,66804.59,30000.0
26745,1135687900,The Naked Sheep Project - Cordless Sheep Shears,Technology,Technology,USD,4/23/2015,14000.0,3/24/2015 17:07,14000.0,successful,17,US,14000.0,14000.0,14000.0
26839,1136256948,OsmoBot: Truly Affordable Hydroponic + Aquaponic Monitors,Hardware,Technology,USD,12/1/2016,25000.0,11/1/2016 18:03,51866.0,successful,141,US,32622.0,51866.0,25000.0
26858,1136359037,AUDIOCASE | Portable Sound System,Sound,Technology,DKK,3/29/2015,150000.0,2/27/2015 15:35,291582.0,successful,112,DK,44375.3,42269.29,21744.8
26859,1136359599,The first plug & play privacy solution for ALL your devices.,Hardware,Technology,EUR,2/17/2016,75000.0,1/20/2016 11:57,565398.0,successful,3244,DE,615908.67,627362.6,83219.6
26912,1136657758,OneCook: the Robotic Private Chef to Free Your Cooking Time,Robots,Technology,USD,2/18/2016,100000.0,1/19/2016 9:40,103206.32,successful,242,US,103206.32,103206.32,100000.0
26975,1137110898,The Oscilloscope Clock,DIY Electronics,Technology,USD,5/17/2014,5000.0,4/17/2014 2:21,12687.34,successful,58,US,12687.34,12687.34,5000.0
26983,1137182123,"The Bike Index: Let's Stop Bike Theft, Together",Software,Technology,USD,10/12/2013,50000.0,9/13/2013 18:49,51217.0,successful,309,US,51217.0,51217.0,50000.0
26993,1137240862,Flter: Privacy & Security Router,Hardware,Technology,USD,3/14/2017,50000.0,2/8/2017 16:47,117087.0,successful,710,US,23650.0,117087.0,50000.0
27038,1137423297,IRL,Apps,Technology,USD,4/14/2016,17000.0,3/15/2016 15:39,17000.0,successful,43,US,17000.0,17000.0,17000.0
27124,1137891990,WizzPic: A New Photo Sharing & Messaging App,Apps,Technology,EUR,3/15/2016,30000.0,1/15/2016 11:50,30108.0,successful,30,FR,32757.92,33958.94,33837.13
27129,1137914734,Cosmo Connected - The First Connected Brake Light,Hardware,Technology,EUR,6/25/2017,50000.0,4/26/2017 11:57,56153.0,successful,410,FR,25693.57,64081.85,57060.04
27134,1137929457,Hogjim: Music Imports - Innovative Guitar Accessories,Hardware,Technology,USD,10/9/2013,7000.0,8/30/2013 4:12,12799.0,successful,312,US,12799.0,12799.0,7000.0
27189,1138212239,Tania Light: showing the benefits of electrolyzed water,Technology,Technology,USD,8/4/2016,12000.0,7/21/2016 22:32,13003.0,successful,103,US,2495.0,13003.0,12000.0
27291,1138677395,OnlyKey - The Two-factor Authentication & Password Solution,Gadgets,Technology,USD,3/17/2016,10000.0,2/16/2016 12:25,31291.0,successful,616,US,31291.0,31291.0,10000.0
27484,1139619807,PHANTOM Permanent Base Glide Treatment for Skis & Snowboards,Technology,Technology,USD,12/1/2017,35000.0,11/1/2017 15:04,291349.99,successful,2002,US,106925.0,291349.99,35000.0
27520,1139759774,Mad Genius Radio,Software,Technology,USD,3/26/2015,5000.0,2/24/2015 22:38,5303.0,successful,67,US,5303.0,5303.0,5000.0
27556,1139928936,SocketCircuits -  Build electronic circuits on paper!,DIY Electronics,Technology,USD,10/29/2014,2000.0,9/29/2014 15:58,6031.0,successful,83,US,6031.0,6031.0,2000.0
27584,1140040816,"Arduino IoT. Home automation, 3D printing, robotics & more!",DIY Electronics,Technology,USD,1/23/2016,1.0,1/12/2016 19:48,9605.0,successful,61,US,9605.0,9605.0,1.0
27611,1140203013,OpenUrban,Technology,Technology,USD,7/13/2012,4500.0,6/13/2012 8:40,5312.01,successful,153,US,5312.01,5312.01,4500.0
27698,1140653504,Merscythe: Adventures with the Codue,Software,Technology,USD,4/30/2016,5000.0,3/1/2016 21:01,5079.0,successful,51,US,5079.0,5079.0,5000.0
27747,1140879852,Mic/Pre Update for Art + Music + Technology,Sound,Technology,USD,12/11/2017,700.0,11/30/2017 13:45,900.0,successful,32,US,0.0,900.0,700.0
27755,1140901431,GoPiGo:  The Delightful Raspberry Pi Robot,Technology,Technology,USD,5/29/2014,7600.0,4/14/2014 15:36,56546.0,successful,380,US,56546.0,56546.0,7600.0
27900,1141648215,EyesOnHives: Video Health Monitor for Honey Bees,Gadgets,Technology,USD,12/18/2015,8000.0,11/18/2015 17:30,12218.0,successful,93,US,12218.0,12218.0,8000.0
28148,1142843896,Rentcharlie: A Rent-Anything Website,Web,Technology,CAD,7/27/2016,500.0,6/27/2016 19:19,504.0,successful,3,CA,387.59,382.51,379.48
28191,1143024492,Linute: making later happen now,Apps,Technology,USD,4/11/2015,21500.0,3/12/2015 16:56,23115.0,successful,187,US,23115.0,23115.0,21500.0
28271,1143380572,Precision Gyroscope,Hardware,Technology,USD,10/13/2013,19000.0,9/3/2013 13:15,396111.01,successful,5279,US,396111.01,396111.01,19000.0
28372,11439199,Kiën Light: Intelligent daylight at your fingertips,Hardware,Technology,EUR,11/23/2016,50000.0,10/18/2016 9:45,152579.0,successful,398,DE,133799.88,161611.46,52959.93
28422,1144216228,MegaBattery – Portable mini powerwall station,DIY Electronics,Technology,HKD,12/13/2017,2700.0,12/1/2017 2:45,5800.0,successful,4,HK,614.94,742.5,345.64
28498,1144558961,MAGcro : Power of Macro,Gadgets,Technology,NZD,12/13/2014,5000.0,11/13/2014 7:57,5037.0,successful,77,NZ,3940.34,3917.1,3888.33
28524,1144667233,Sonic Math: Mobile App,Apps,Technology,USD,5/19/2014,6000.0,4/19/2014 8:35,6443.0,successful,203,US,6443.0,6443.0,6000.0
28599,1145083864,Android Complete!,Software,Technology,USD,11/21/2012,1100.0,10/22/2012 20:29,43371.47,successful,1073,US,43371.47,43371.47,1100.0
28602,1145113241,The Thunder Board - IOT Lightning Detection for Makers!,DIY Electronics,Technology,USD,12/6/2017,5000.0,11/16/2017 17:02,6850.0,successful,103,US,5189.0,6850.0,5000.0
28646,1145397539,SolidSuit: Leather Finish Impact Protection Case for iPhone,Hardware,Technology,GBP,4/21/2016,6000.0,3/17/2016 14:38,88904.8,successful,3480,GB,125692.65,127826.77,8626.76
28782,1146144437,GlassX™ - Real Liquid Glass Universal Screen Protection,Technology,Technology,USD,7/30/2017,3500.0,6/15/2017 0:49,49270.03,successful,1287,US,967.0,49270.03,3500.0
28809,1146288538,TYLT VU Wireless Charger - with free positioning technology,Hardware,Technology,USD,6/27/2013,60000.0,5/28/2013 21:00,65056.5,successful,896,US,65056.5,65056.5,60000.0
28897,114673600,ALFMEGA COMPUTERS,Software,Technology,USD,6/13/2016,1.0,4/14/2016 14:14,96.0,successful,3,US,96.0,96.0,1.0
28915,1146808716,CCHS 2012 FIRST Robotics Sacramento Regional,Robots,Technology,USD,1/1/2013,1000.0,11/2/2012 19:24,1149.0,successful,31,US,1149.0,1149.0,1000.0
28990,1147185319,BE-LINK Gen 4: Bluetooth Integrated Sound System for Helmets,Wearables,Technology,USD,8/8/2016,23000.0,6/22/2016 20:30,55217.0,successful,468,US,37868.5,55217.0,23000.0
29064,1147574965,SeeSpace InAiR: The World's 1st Augmented Television,Technology,Technology,USD,3/8/2014,100000.0,1/7/2014 20:59,177873.99,successful,1393,US,177873.99,177873.99,100000.0
29073,1147629193,CARVON - Next Generation Electric Skateboards / Longboards,Hardware,Technology,USD,3/31/2017,49000.0,3/1/2017 22:05,72666.0,successful,69,US,25756.0,72666.0,49000.0
29102,1147775979,Eventorbot! open source 3d printer.,Technology,Technology,USD,10/25/2012,25000.0,9/12/2012 21:33,137508.0,successful,297,US,137508.0,137508.0,25000.0
29152,1148045254,NextUp Music ~ Stop Passing the Aux!,Apps,Technology,USD,8/1/2017,2500.0,6/16/2017 17:49,2612.0,successful,35,US,85.0,2612.0,2500.0
29172,1148163608,Smartkase for iPhone 7 - Dual Sim +Memory Card +Battery Case,Gadgets,Technology,USD,11/11/2016,50000.0,9/21/2016 16:39,281995.6,successful,3296,US,3753.0,281995.6,50000.0
29297,114885830,"It's not VPN, it's AlwaysHome! Take your content worldwide",Gadgets,Technology,USD,10/26/2015,40000.0,10/6/2015 13:57,45493.0,successful,70,US,45493.0,45493.0,40000.0
29642,1150671832,ControLeo2 Reflow Oven,Makerspaces,Technology,USD,12/2/2014,500.0,10/23/2014 19:08,13911.0,successful,96,US,13911.0,13911.0,500.0
29652,1150716343,How To Create Your Very First Profitable Online Course,Web,Technology,CAD,11/21/2017,100.0,10/22/2017 17:21,160.0,successful,4,CA,15.84,125.9,78.69
29757,1151206239,Hybrid Valve Headphone Amplifier,Technology,Technology,NZD,5/28/2015,50000.0,4/28/2015 11:26,69171.0,successful,282,NZ,52701.43,49256.57,35604.93
29760,1151213501,PCB quick connect clip - 40 pin raspberry pi compatible,DIY Electronics,Technology,AUD,12/15/2017,7100.0,11/6/2017 19:15,7815.0,successful,131,AU,891.22,5998.16,5449.38
29811,1151478134,"WooHoo™ - Smart Living, Simplified.",Gadgets,Technology,USD,2/4/2017,30000.0,12/21/2016 14:39,53964.0,successful,363,US,21787.0,53964.0,30000.0
29862,1151741923,DACBerry AMP/+ Analog Soundcard & Amplifier for Raspberry Pi,Technology,Technology,EUR,4/14/2017,500.0,3/14/2017 23:19,2480.0,successful,58,ES,1107.15,2653.12,534.9
29883,115186350,"Make History Fly - Send B-29 ""Doc"" Through Flight Testing",Flight,Technology,USD,10/30/2015,137500.0,9/30/2015 13:01,159151.0,successful,1007,US,159151.0,159151.0,137500.0
29939,1152181894,Foxonix Embedded Sound: Make Your Ideas Heard,DIY Electronics,Technology,USD,11/5/2013,12000.0,10/8/2013 15:23,12103.0,successful,117,US,12103.0,12103.0,12000.0
29944,1152201387,My Pals App,Apps,Technology,USD,5/14/2016,1000.0,3/15/2016 18:00,1322.0,successful,38,US,1322.0,1322.0,1000.0
30003,1152528421,Sense: The intelligent camera and hub for your modern home,Hardware,Technology,USD,3/17/2016,100000.0,2/16/2016 15:39,164885.2,successful,774,US,164885.2,164885.2,100000.0
30030,1152658569,Greet-o-matic by 10-Year-Old Inventor. Brilliant.,Technology,Technology,USD,7/26/2015,5100.0,6/24/2015 17:55,6412.0,successful,138,US,6412.0,6412.0,5100.0
30041,1152735261,Pono Music - Where Your Soul Rediscovers Music,Sound,Technology,USD,4/15/2014,800000.0,3/11/2014 18:30,6225354.98,successful,18220,US,6225354.98,6225354.98,800000.0
30079,1152901453,Porta Pi Arcade: A DIY Mini Arcade Cabinet for Raspberry Pi,Hardware,Technology,USD,1/9/2014,13000.0,12/10/2013 1:54,28588.0,successful,148,US,28588.0,28588.0,13000.0
30110,1153050420,The TiltyIMU: A Family of User-Friendly Robotics Controllers,Hardware,Technology,USD,7/27/2013,5000.0,6/27/2013 2:00,20909.0,successful,203,US,20909.0,20909.0,5000.0
30129,1153123682,Advocacy App,Apps,Technology,USD,3/11/2017,3500.0,2/9/2017 0:13,3500.0,successful,22,US,395.0,3500.0,3500.0
30177,1153364747,Gear Supply Co. Guitar Pedals,Sound,Technology,USD,5/12/2017,15000.0,4/28/2017 17:00,21538.0,successful,154,US,5375.0,21538.0,15000.0
30318,1154076324,Mitchell & Johnson Electrostatz Headphones,Technology,Technology,GBP,2/10/2016,19999.0,1/6/2016 22:33,39125.3,successful,360,GB,57591.41,56748.57,29007.18
30349,1154185084,WindPax: Portable Wind Turbines,DIY Electronics,Technology,USD,6/7/2014,50000.0,4/28/2014 17:42,84707.0,successful,481,US,84707.0,84707.0,50000.0
30350,1154197608,BlinkyTile: Build Your Own Dynamic Light Sculptures,Technology,Technology,USD,10/20/2014,7500.0,9/20/2014 15:13,22604.71,successful,206,US,22604.71,22604.71,7500.0
30427,1154581684,The First Leather NFC Bracelet - With 3 Chips!,Wearables,Technology,EUR,10/2/2014,1600.0,9/2/2014 19:55,5030.0,successful,295,NL,6600.93,6345.88,2018.57
30456,1154797469,Jockey Motion 4-Axis Gimbal & Upgrade Ronin 3-Axis to 4-Axis,Camera Equipment,Technology,USD,10/23/2015,20000.0,9/23/2015 7:45,103842.0,successful,67,US,103842.0,103842.0,20000.0
30659,1155903617,BuzzBox: Advanced Beehive Sensor & Smartphone App,Hardware,Technology,USD,8/5/2017,20000.0,7/6/2017 16:14,35146.0,successful,229,US,10078.0,35146.0,20000.0
30661,1155922475,MM1 Modular 3D Printer - Customize Your Printing Experience,3D Printing,Technology,USD,11/1/2014,50000.0,10/2/2014 14:00,56102.96,successful,98,US,56102.96,56102.96,50000.0
30959,1157512151,Complete Guide to Self-Promotion for Techies and Startups,Technology,Technology,GBP,5/11/2017,400.0,4/24/2017 13:59,913.0,successful,17,GB,97.33,1173.9,514.3
30978,1157600283,STOMP: Bluetooth Music Pedal for Hands-Free Page Turning,Sound,Technology,USD,11/2/2017,10000.0,9/30/2017 16:02,16283.0,successful,166,US,7502.0,16283.0,10000.0
31016,1157797177,Floshare: Interactive Music Creation for iOS & Android,Technology,Technology,USD,3/7/2014,20000.0,1/21/2014 17:11,20195.0,successful,98,US,20195.0,20195.0,20000.0
31022,1157820835,Minim: Pocket-sized Wireless Instrument for Music Creation,Sound,Technology,USD,8/29/2015,40000.0,7/29/2015 17:36,145170.0,successful,1304,US,145170.0,145170.0,40000.0
31040,1157948245,The Ultimate Learn to Code Bundle. Anyone can Code!,Technology,Technology,CAD,11/3/2016,500.0,10/19/2016 16:20,13520.0,successful,202,CA,4672.24,10064.77,372.22
31156,1158479999,Prevent Computercide With The Vector Cupholder,Technology,Technology,USD,7/1/2015,500.0,6/3/2015 21:08,585.0,successful,14,US,585.0,585.0,500.0
31201,1158717578,Bento Lab: A DNA laboratory for everybody,Technology,Technology,GBP,4/22/2016,40000.0,3/22/2016 16:00,152415.0,successful,708,GB,220256.07,219141.35,57511.75
31347,1159532567,Sensoria Artificial Intelligence Sportswear,Wearables,Technology,USD,8/11/2016,35000.0,6/27/2016 17:03,36528.0,successful,71,US,18159.0,36528.0,35000.0
31460,1159954528,Scriba - the stylus reinvented,Hardware,Technology,EUR,8/13/2015,65000.0,7/14/2015 10:46,66458.23,successful,450,IE,73959.33,74240.07,72611.09
31477,1160076385,Book Content Ratings,Web,Technology,USD,11/13/2015,1000.0,10/14/2015 16:57,1002.0,successful,9,US,1002.0,1002.0,1000.0
31550,1160353042,Duplex-Turn your IPhone case into a second phone,Gadgets,Technology,USD,5/11/2016,5000.0,4/1/2016 14:32,9722.0,successful,156,US,9722.0,9722.0,5000.0
31687,1161025323,Universal Logic Frequency Generator,Hardware,Technology,USD,5/21/2017,2000.0,4/23/2017 6:57,2345.0,successful,17,US,442.0,2345.0,2000.0
31712,1161156052,RGB-123 Led Matrices,Hardware,Technology,USD,9/12/2013,3000.0,8/13/2013 22:41,52118.0,successful,564,US,52118.0,52118.0,3000.0
31772,1161470363,RightPSI: Tire Pressure At A Glance,Technology,Technology,USD,4/2/2014,20000.0,2/15/2014 17:23,70212.54,successful,1570,US,70212.54,70212.54,20000.0
31781,1161526391,Mapping with Drones,Web,Technology,USD,8/9/2014,30000.0,7/9/2014 17:35,33272.0,successful,243,US,33272.0,33272.0,30000.0
31824,1161726163,Stabil i4: A Robotic 3-axis Camera Gimbal Stabilizer by,Camera Equipment,Technology,USD,2/11/2014,8000.0,1/14/2014 7:26,68561.94,successful,39,US,68561.94,68561.94,8000.0
31829,1161735491,Solar Boosted Wind Turbine,DIY Electronics,Technology,USD,2/20/2016,20.0,2/16/2016 20:03,20.0,successful,1,US,20.0,20.0,20.0
31875,1162007788,HUDIFY | A Transparent GPS That Keeps Your Eyes On The Road,Gadgets,Technology,CAD,12/22/2016,120000.0,11/1/2016 16:56,154374.0,successful,1894,CA,10451.5,114232.65,88796.8
31946,1162397330,TripLit: The World's First Portable OLED Light,Gadgets,Technology,USD,7/1/2015,50000.0,6/1/2015 15:02,51210.0,successful,292,US,51210.0,51210.0,50000.0
31988,116262908,Englewood Codes,Technology,Technology,USD,5/18/2013,5500.0,4/3/2013 22:01,10235.51,successful,178,US,10235.51,10235.51,5500.0
32123,1163339523,GPS Cookie - Leaving Crumbs Wherever it Goes,Hardware,Technology,USD,12/1/2013,7500.0,10/2/2013 17:50,29742.0,successful,298,US,29742.0,29742.0,7500.0
32318,1164249659,AMPY: Power your devices from your motion,Wearables,Technology,USD,11/10/2014,100000.0,10/9/2014 7:00,309323.62,successful,2573,US,309323.62,309323.62,100000.0
32459,1164902454,The Zossom Phone Case,Wearables,Technology,USD,12/1/2016,3000.0,11/1/2016 17:34,3014.0,successful,28,US,793.0,3014.0,3000.0
32471,1164966577,MicroJib | 3 Innovative Products for Your GoPro®,Camera Equipment,Technology,USD,8/18/2016,18000.0,7/22/2016 22:59,27067.0,successful,287,US,943.0,27067.0,18000.0
32558,1165348306,GIF vs. GIF,Web,Technology,USD,8/28/2014,100.0,7/29/2014 9:26,189.0,successful,31,US,189.0,189.0,100.0
32612,1165663259,Arduino based electronics discovery system - DuinoKit Jr.,DIY Electronics,Technology,USD,3/2/2015,13500.0,1/27/2015 16:19,31429.0,successful,186,US,31429.0,31429.0,13500.0
32747,1166378004,Holovect: Holographic Vector Display,Technology,Technology,USD,11/11/2016,45000.0,10/12/2016 19:00,70742.81,successful,240,US,3338.0,70742.81,45000.0
32819,1166771229,Re:Load Pro: A DC active load,Hardware,Technology,GBP,5/5/2014,6000.0,4/14/2014 10:02,24270.49,successful,361,GB,40610.76,40926.24,10117.53
32848,1166907638,Formula Pi - Self-driving robot racing with the Raspberry Pi,Robots,Technology,GBP,8/22/2016,2500.0,7/22/2016 13:15,8685.0,successful,106,GB,256.55,11475.04,3303.12
32969,1167496150,SELFSKIE | Attach Your Smartphone Or GoPro® To Any Stick,Camera Equipment,Technology,EUR,10/20/2016,10000.0,9/20/2016 13:18,16021.0,successful,333,NL,713.73,17440.48,10886.01
32997,1167603957,MakersUnited!  Value the Craft,Makerspaces,Technology,USD,11/21/2015,15000.0,10/17/2015 18:02,16098.0,successful,70,US,16098.0,16098.0,15000.0
33051,1167910218,"ATOS, sofa armrest table with phone and tablet stand",Gadgets,Technology,EUR,5/16/2017,1500.0,4/12/2017 21:23,4808.0,successful,78,IT,790.74,5374.89,1676.86
33060,1167960743,Arduino HowTo - Video Seminar & BBQ Event :-),Wearables,Technology,EUR,6/18/2015,555.0,5/19/2015 6:18,761.0,successful,43,DE,869.8,859.86,627.1
33292,1169125061,Live To Race! Interactive Racing Safety Platform,Software,Technology,USD,9/10/2015,50000.0,7/22/2015 23:01,50380.0,successful,70,US,50380.0,50380.0,50000.0
33296,1169135031,Help (13 yo) Isaac marry Raspberry PI to Quadcopter,Robots,Technology,USD,5/28/2014,2000.0,4/28/2014 19:07,2036.0,successful,21,US,2036.0,2036.0,2000.0
33309,1169192398,Handibot™: A Smart Digital Power Tool,Fabrication Tools,Technology,USD,8/1/2013,125000.0,6/27/2013 18:25,349498.79,successful,362,US,349498.79,349498.79,125000.0
33335,1169323416,Tangeez - Tangible Lights,Gadgets,Technology,USD,10/20/2013,49000.0,9/20/2013 23:34,51371.0,successful,413,US,51371.0,51371.0,49000.0
33344,1169394911,"STAGE 5 Dock - First Smartdock for Iphone, Android & Tablets",Hardware,Technology,GBP,6/17/2014,5000.0,5/13/2014 15:59,8458.0,successful,165,GB,14253.74,14411.07,8519.19
33389,1169560754,Namaste Training Solutions,Software,Technology,USD,7/5/2014,4500.0,6/5/2014 18:16,4855.0,successful,98,US,4855.0,4855.0,4500.0
33467,1169904340,Plugfones - Bluetooth Earplug Headphones - Music Calls Quiet,Sound,Technology,USD,5/13/2016,35000.0,3/29/2016 11:46,427247.5,successful,4851,US,427247.5,427247.5,35000.0
33486,1169992760,H2 eco Hydrogen Team,Technology,Technology,EUR,6/28/2017,100.0,6/13/2017 19:37,110.0,successful,7,NL,50.43,125.53,114.12
33490,1170004530,Cubetto - Hands on coding for ages 3 and up,Hardware,Technology,USD,4/7/2016,100000.0,3/8/2016 11:51,1596457.66,successful,6553,US,1596457.66,1596457.66,100000.0
33522,1170170382,NFire 1 - Worlds First Truly Modular 3D Printer,3D Printing,Technology,GBP,9/7/2015,30000.0,8/5/2015 19:13,31794.0,successful,75,GB,49585.69,49036.06,46269.16
33529,117019513,"The SpilliNator - Splash-Free Coffee & Tea ""On-the-Go!""",Gadgets,Technology,USD,7/18/2014,32000.0,6/3/2014 10:32,32347.0,successful,50,US,32347.0,32347.0,32000.0
33668,1170905345,Fret Laser Module! - Pro Quality Guitar Lighting,Hardware,Technology,USD,4/26/2015,7000.0,2/25/2015 6:57,7007.0,successful,32,US,7007.0,7007.0,7000.0
33691,1171040521,Boombotix Music Sync App,Technology,Technology,USD,12/7/2013,15000.0,11/7/2013 17:49,17062.0,successful,316,US,17062.0,17062.0,15000.0
33697,117111102,CorSense: Optimize health and fitness without 24/7 wearables,Wearables,Technology,USD,10/20/2017,150000.0,9/19/2017 12:27,191352.0,successful,1451,US,13729.0,191352.0,150000.0
33711,117116726,Wenlin ABC Cantonese Dictionary Website (ed. Robert Bauer),Web,Technology,USD,12/14/2016,50000.0,11/14/2016 13:58,59914.0,successful,868,US,0.0,59914.0,50000.0
33775,1171504808,Konekt Dash: Cellular Dev Kit + Free Global Data Plan,DIY Electronics,Technology,USD,5/1/2015,10000.0,3/26/2015 9:25,76170.0,successful,701,US,76170.0,76170.0,10000.0
33779,1171559951,June Sky: H202 Rocket,Hardware,Technology,USD,8/6/2012,850.0,6/29/2012 19:01,1049.0,successful,43,US,1049.0,1049.0,850.0
33839,1171836416,Retractable Scalpel Pocket Knife,Gadgets,Technology,USD,11/22/2015,1000.0,10/23/2015 0:32,4791.0,successful,80,US,4791.0,4791.0,1000.0
33852,1171887937,The Joy of jQuery,Software,Technology,USD,7/26/2013,3000.0,6/25/2013 22:22,9177.61,successful,635,US,9177.61,9177.61,3000.0
34020,1172711484,"blink(1), the USB RGB LED",Hardware,Technology,USD,8/13/2012,29000.0,7/9/2012 8:01,132317.99,successful,2655,US,132317.99,132317.99,29000.0
34125,1173221260,Put Messages In Their Place With TiLoTag!,Software,Technology,USD,7/17/2014,10000.0,6/2/2014 17:21,10316.0,successful,133,US,10316.0,10316.0,10000.0
34214,117363944,Kniterate: The Digital Knitting Machine,Fabrication Tools,Technology,USD,5/8/2017,100000.0,3/29/2017 16:11,636130.65,successful,488,US,147428.0,636130.65,100000.0
34364,1174334569,Trigger Trap: The Universal Camera Trigger,Camera Equipment,Technology,USD,7/31/2011,25000.0,6/29/2011 9:18,77262.14,successful,898,US,77262.14,77262.14,25000.0
34401,1174485054,Launching Mommy's ToolBox,Web,Technology,USD,6/14/2015,5000.0,5/15/2015 3:28,5168.0,successful,64,US,5168.0,5168.0,5000.0
34453,1174715381,THINGY -- A Bluetooth device for everyday life - PSOC BTLE,Gadgets,Technology,USD,12/18/2014,5000.0,11/13/2014 21:01,11894.0,successful,147,US,11894.0,11894.0,5000.0
34781,1176400351,"SQL Programming, the easy way  (e-book,iBook and course)",Software,Technology,USD,11/18/2012,2500.0,10/12/2012 20:45,4037.0,successful,324,US,4037.0,4037.0,2500.0
