,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
77771,1395561267,Kombuchade - Chasing the dream,Small Batch,Food,USD,1/9/2017,5000.0,12/8/2016 17:40,5383.0,successful,89,US,1000.0,5383.0,5000.0
77844,1395903511,Buttercream Bakeshop,Food,Food,USD,3/9/2016,46000.0,2/8/2016 15:44,49027.0,successful,335,US,49027.0,49027.0,46000.0
77904,1396167032,Building Hope Community Farm,Farms,Food,USD,8/28/2016,12000.0,7/29/2016 20:27,12228.0,successful,164,US,354.0,12228.0,12000.0
77918,1396227399,Proyecto Diaz: Caffeinating with Purpose,Small Batch,Food,USD,6/9/2016,30000.0,5/9/2016 14:55,32490.58,successful,262,US,32490.58,32490.58,30000.0
77957,1396402785,Dominion City Brewing Co: Community Supported Beer,Food,Food,CAD,4/9/2014,15000.0,3/6/2014 13:41,19617.01,successful,273,CA,17689.0,17884.05,13674.9
77996,1396656639,RUDSPICE,Small Batch,Food,USD,3/31/2017,1500.0,3/1/2017 5:30,2760.0,successful,99,US,169.0,2760.0,1500.0
78001,1396673103,A Cajun Life: Authentic Cajun Seasonings,Food,Food,USD,4/18/2013,3000.0,3/29/2013 19:00,3150.0,successful,52,US,3150.0,3150.0,3000.0
78027,1396834916,Help Kickstart Support for Laura's Specialty Jams & Jelly's,Food,Food,USD,4/21/2014,500.0,2/20/2014 17:59,701.0,successful,17,US,701.0,701.0,500.0
78154,1397551718,Muñeca Mexicana Handcrafted Food,Food,Food,USD,6/28/2012,1250.0,5/29/2012 20:52,4342.0,successful,140,US,4342.0,4342.0,1250.0
78245,1398033886,Especially Puglia - Adopt an Olive Tree,Food,Food,USD,12/5/2014,15000.0,11/5/2014 17:59,32386.0,successful,232,US,32386.0,32386.0,15000.0
78281,1398175712,"Long Beach Brewing Company, Inc.",Small Batch,Food,USD,2/10/2016,25000.0,1/11/2016 19:12,29301.0,successful,221,US,29301.0,29301.0,25000.0
78332,1398380631,Paper Route Bakery Treat Cart!,Small Batch,Food,USD,5/18/2017,20000.0,4/18/2017 3:38,21104.0,successful,155,US,1090.0,21104.0,20000.0
78371,1398618670,Community Supported Cheese: October 2014,Food,Food,USD,10/21/2014,793.0,10/9/2014 21:26,1211.0,successful,35,US,1211.0,1211.0,793.0
78386,1398726925,Support A New Oyster Float,Food,Food,USD,5/10/2014,5500.0,4/10/2014 18:12,9847.0,successful,66,US,9847.0,9847.0,5500.0
78433,1398973947,Matanzima African Hot Sauce,Food,Food,USD,3/4/2013,5000.0,2/2/2013 0:33,5617.0,successful,118,US,5617.0,5617.0,5000.0
78579,1399849257,Chocolate Collections by Cacao Review,Food,Food,USD,12/1/2017,7000.0,11/1/2017 23:31,8064.0,successful,89,US,0.0,8064.0,7000.0
78622,1400113781,Downtown Raleigh Apiary,Food,Food,USD,7/30/2011,2800.0,6/30/2011 4:12,3266.0,successful,51,US,3266.0,3266.0,2800.0
78640,1400201149,Esian Box | Asian Snack monthly Subscription Box,Food,Food,USD,7/20/2016,2000.0,6/8/2016 0:15,3679.0,successful,123,US,531.0,3679.0,2000.0
78647,1400243460,"Feastos.com, an online community based on homemade foods",Small Batch,Food,USD,2/27/2016,10000.0,1/28/2016 2:49,12706.25,successful,28,US,12706.25,12706.25,10000.0
78672,1400337454,"Bring awesome meat, fish and produce to Carnivore Oak Park!",Bacon,Food,USD,8/23/2014,8000.0,8/13/2014 5:13,8742.0,successful,123,US,8742.0,8742.0,8000.0
78716,1400568762,Ripe ~ Mobile Juice Bar,Food Trucks,Food,USD,2/28/2016,13000.0,1/14/2016 5:52,13130.0,successful,76,US,13130.0,13130.0,13000.0
78843,1401210177,"Karenderya - Filipino restaurant in Nyack, NY",Restaurants,Food,USD,6/10/2017,10000.0,5/11/2017 18:10,12216.0,successful,105,US,4570.0,12216.0,10000.0
78979,1401860111,Gadabout Farm -- Beet Vinegar Venture,Food,Food,USD,4/20/2012,4000.0,3/21/2012 14:13,4180.0,successful,44,US,4180.0,4180.0,4000.0
78995,1401931561,Open the Purple Porch Co-op Store!,Food,Food,USD,10/14/2013,15000.0,9/11/2013 17:03,16068.5,successful,171,US,16068.5,16068.5,15000.0
79188,1402849249,Red Thistle Catering Co is expanding in so many ways...,Restaurants,Food,USD,4/21/2017,3225.0,3/22/2017 3:58,3295.0,successful,32,US,460.0,3295.0,3225.0
79229,1403089709,"Free Range Food Truck: Humanely, Locally Farmed Goodness",Food,Food,USD,4/21/2013,7000.0,3/22/2013 20:13,7078.0,successful,44,US,7078.0,7078.0,7000.0
79293,1403397335,Lagniappes New Orleans cuisine,Farmer's Markets,Food,USD,2/7/2015,20000.0,12/9/2014 19:38,20067.0,successful,62,US,20067.0,20067.0,20000.0
79319,140352830,That's Jananas! - Healthy 'Ice Cream' Made from Bananas,Food,Food,CAD,11/9/2013,4000.0,10/7/2013 12:22,4043.0,successful,82,CA,3926.36,3863.72,3822.63
79380,1403860228,ARTISAN MEAT KIT - DRY AGE STEAK AND CHARCUTERIE AT HOME,Bacon,Food,USD,5/22/2015,10000.0,4/22/2015 23:41,18887.0,successful,138,US,18887.0,18887.0,10000.0
79570,1404804451,DRINK MACHINE by SPRiZZi... The Ultimate Beverage Solution!,Food,Food,USD,6/2/2013,25000.0,5/1/2013 12:01,59779.0,successful,244,US,59779.0,59779.0,25000.0
79708,1405408779,"Tractor Needed!- Providing Healthy Food, Farm Education!",Food,Food,USD,6/20/2013,15000.0,5/21/2013 3:56,18870.5,successful,213,US,18870.5,18870.5,15000.0
79741,1405573295,Edible Neighborhoods National Permaculture Workshop Tour,Community Gardens,Food,USD,3/23/2015,10000.0,2/19/2015 23:12,10472.0,successful,239,US,10472.0,10472.0,10000.0
79771,1405726890,All Square: Grilled Cheese with a Purpose,Food,Food,USD,10/21/2016,50000.0,9/8/2016 20:58,60000.0,successful,585,US,5512.0,60000.0,50000.0
79820,140602872,Sipyard Beer Garden,Drinks,Food,USD,9/10/2015,3000.0,7/30/2015 4:50,3125.0,successful,85,US,3125.0,3125.0,3000.0
80045,1407107342,Jacobsen Salt Co.,Food,Food,USD,7/13/2012,25000.0,6/16/2012 6:52,30057.55,successful,319,US,30057.55,30057.55,25000.0
80093,1407309424,2Armadillos Crispy Roasted Chickpeas,Small Batch,Food,USD,12/11/2013,10000.0,11/11/2013 0:07,11047.0,successful,212,US,11047.0,11047.0,10000.0
80098,14073286,The Daredevil Dogs Food Truck - It's Ohio Baby!,Food Trucks,Food,USD,7/25/2015,10000.0,6/29/2015 17:40,10945.0,successful,137,US,10945.0,10945.0,10000.0
80106,1407360488,Toko Toorop online cookingschool,Cookbooks,Food,EUR,10/19/2014,1000.0,9/19/2014 9:45,1126.0,successful,15,NL,1449.04,1425.41,1265.9
80222,1407969589,Help Make Three Dudes BBQ Mobile!,Food,Food,USD,7/7/2011,5500.0,6/7/2011 0:01,6020.0,successful,50,US,6020.0,6020.0,5500.0
80277,1408201666,Fugu Food Truck: Authentic Asian Street Food On Wheels,Food Trucks,Food,USD,3/18/2013,10000.0,2/16/2013 16:56,10789.0,successful,128,US,10789.0,10789.0,10000.0
80285,1408243783,Bicycle Bites: A bike tour of global dumplings in Brooklyn,Events,Food,USD,4/13/2017,1000.0,3/30/2017 19:41,1751.0,successful,66,US,1022.0,1751.0,1000.0
80300,1408315867,Detroit GreenDome Phase One: Fabrication & Construction,Food,Food,USD,9/16/2010,638.0,9/3/2010 10:29,710.0,successful,24,US,710.0,710.0,638.0
80368,1408703457,Deviant Spirits Micro-Distillery,Drinks,Food,USD,12/30/2015,25000.0,11/30/2015 4:44,25515.0,successful,121,US,25515.0,25515.0,25000.0
80531,1409505461,Old Virginia Smoke Competition Barbecue and Catering,Food,Food,USD,2/13/2014,5000.0,12/16/2013 15:12,5187.0,successful,48,US,5187.0,5187.0,5000.0
80535,1409509517,The Perfect Hotdog,Small Batch,Food,AUD,7/28/2014,10.0,7/8/2014 23:22,31.0,successful,6,AU,29.0,28.78,9.28
80562,1409650490,Vegan/Vegetarian Meetup group in Myrtle Beach area,Vegan,Food,USD,11/7/2014,150.0,10/8/2014 18:02,150.0,successful,3,US,150.0,150.0,150.0
80617,1409897882,Strange Donuts,Food,Food,USD,4/11/2013,10000.0,3/12/2013 6:24,12557.7,successful,342,US,12557.7,12557.7,10000.0
80680,1410202337,The Copper Hen Cakery,Food,Food,USD,10/17/2013,10000.0,9/17/2013 17:39,11893.0,successful,199,US,11893.0,11893.0,10000.0
80754,1410578906,The Nutritious Delicious FoodBook!,Food,Food,USD,12/1/2012,15000.0,10/25/2012 1:11,16867.0,successful,192,US,16867.0,16867.0,15000.0
80917,141148482,Paulman Acre Smoked Pepper Sauce,Small Batch,Food,USD,12/1/2014,10000.0,11/4/2014 20:06,21138.0,successful,253,US,21138.0,21138.0,10000.0
80944,1411595165,Creative Campfire Pie Iron Cookbook: Pudgie Revolution 2,Cookbooks,Food,USD,8/26/2017,5000.0,7/27/2017 23:36,6140.45,successful,145,US,925.0,6140.45,5000.0
80986,141180562,Bona Sera ABOVE GROUND!,Food,Food,USD,7/8/2012,10000.0,6/8/2012 5:56,12092.0,successful,95,US,12092.0,12092.0,10000.0
81085,141237421,Bonobo Cafe,Vegan,Food,GBP,3/9/2017,12000.0,2/7/2017 15:39,14034.0,successful,280,GB,358.31,17059.5,14587.01
81098,1412428579,Smokin Salt While Smokin,Small Batch,Food,USD,7/31/2014,100.0,7/11/2014 21:51,100.0,successful,2,US,100.0,100.0,100.0
81269,1413326695,Bread & Circus Provisions: The Pizza Experiment,Restaurants,Food,USD,4/24/2016,10000.0,3/24/2016 13:26,10881.0,successful,194,US,10881.0,10881.0,10000.0
81336,1413668963,Preserve Green Space & Save the Sloan Street Community Garden,Food,Food,USD,10/31/2009,2500.0,10/13/2009 18:53,2611.0,successful,68,US,2611.0,2611.0,2500.0
81523,1414593081,Natural Vegan - Cosmetics SO NATURAL you can EAT THEM!,Vegan,Food,CAD,12/20/2017,4800.0,11/20/2017 22:51,13315.0,successful,176,CA,4287.11,10481.78,3778.63
81653,1415227067,"The Morven Kitchen Garden: expand, rehabilitate, transform",Community Gardens,Food,USD,2/13/2016,5000.0,12/26/2015 16:18,6810.15,successful,155,US,6810.15,6810.15,5000.0
81660,1415242462,"Norma's a coffee shop/bakery in Ridgewood, NY",Food,Food,USD,6/2/2012,2500.0,5/3/2012 3:25,2660.0,successful,55,US,2660.0,2660.0,2500.0
81698,1415368123,Ellora Vegan Organic Wellness Center Grand Opening,Vegan,Food,USD,6/30/2016,10000.0,5/31/2016 21:07,10525.0,successful,40,US,10525.0,10525.0,10000.0
81763,1415759455,Vive Cold-Pressed Juicery,Food,Food,USD,7/22/2013,5000.0,6/22/2013 0:15,5265.0,successful,42,US,5265.0,5265.0,5000.0
81796,1415904787,Restaurant Trentina,Food,Food,USD,3/2/2014,21999.0,1/31/2014 19:19,39583.0,successful,206,US,39583.0,39583.0,21999.0
81845,1416135669,Nise Wave | WiFi Sous Vide with Adaptive Temperature Control,Food,Food,USD,8/31/2017,35000.0,7/18/2017 13:49,292214.0,successful,1860,US,18770.0,292214.0,35000.0
81871,1416262532,Tanzanian Astronaut Potato Salad,Small Batch,Food,USD,8/8/2014,10.0,7/9/2014 7:08,11081.0,successful,320,US,11081.0,11081.0,10.0
81887,1416352247,Sugar Knife Marshmallows. Small Batch. Big Flavor.,Food,Food,USD,11/23/2012,10000.0,10/24/2012 23:47,20851.0,successful,409,US,20851.0,20851.0,10000.0
81894,1416377416,"Shootin' the Bries, LLC Cheese Catering and Consulting",Events,Food,USD,8/24/2014,2000.0,7/25/2014 17:41,2645.0,successful,32,US,2645.0,2645.0,2000.0
82135,141755998,The 'Pie in the Park' Cookbook - Stories and Recipes of Pie,Food,Food,USD,6/29/2010,7500.0,5/13/2010 15:23,7644.0,successful,123,US,7644.0,7644.0,7500.0
82145,1417612355,"POP STAR MAKERS!! First taste, you'll feel like a celebrity!",Bacon,Food,USD,4/17/2015,500.0,3/13/2015 20:34,628.0,successful,16,US,628.0,628.0,500.0
82163,1417698448,Calave Wine Bar,Drinks,Food,USD,5/23/2015,50000.0,4/23/2015 20:42,53411.0,successful,173,US,53411.0,53411.0,50000.0
82181,141776872,"Obsidian Eats: Vegan, Plant Based, Soy Free Mobile Food Cart",Vegan,Food,USD,10/24/2017,4500.0,9/24/2017 17:35,4501.0,successful,33,US,0.0,4501.0,4500.0
82197,1417882104,MILK+T Flagship | DTLA's First Self-serve Boba Bar,Drinks,Food,USD,8/1/2017,10000.0,7/2/2017 23:39,11317.0,successful,121,US,1271.0,11317.0,10000.0
82315,1418509465,The East Hill Honey Project,Food,Food,USD,8/6/2012,22500.0,7/2/2012 16:38,22701.0,successful,329,US,22701.0,22701.0,22500.0
82367,1418779300,Real Mo-Mo's,Restaurants,Food,CAD,3/31/2016,10000.0,2/11/2016 16:33,11210.0,successful,59,CA,8059.84,8604.54,7675.78
82421,1419045369,The Dice Cup - A Boardgame Cafe in Nottingham,Food,Food,GBP,6/26/2015,11000.0,5/27/2015 20:56,12830.0,successful,221,GB,19817.21,20177.08,17299.13
82544,1419687693,"PITANGA JUICE: Born in Brazil, Made in Brooklyn",Food,Food,USD,4/13/2014,50000.0,3/14/2014 20:00,50133.0,successful,102,US,50133.0,50133.0,50000.0
82622,1420055878,Project Pasta: Against The Grain,Vegan,Food,USD,5/27/2016,8000.0,4/27/2016 17:37,8110.0,successful,82,US,8110.0,8110.0,8000.0
82732,1420583286,Noodle Mania,Food,Food,GBP,9/3/2014,1.0,8/4/2014 17:32,1.0,successful,1,GB,1.68,1.63,1.63
82754,1420700457,Chocolate Chip Cookies,Small Batch,Food,USD,8/7/2014,75.0,7/8/2014 21:16,161.0,successful,11,US,161.0,161.0,75.0
82771,1420785160,Fudge for Christmas,Food,Food,USD,12/10/2013,800.0,11/22/2013 20:43,10769.5,successful,288,US,10769.5,10769.5,800.0
82956,1421813377,Wholly Kabob Trailer,Food,Food,USD,10/3/2012,15000.0,8/24/2012 15:00,15250.0,successful,116,US,15250.0,15250.0,15000.0
83012,1422093411,CKJ Smokehouse Jerky- All Natural Slow-Smoked Beef Jerky,Food,Food,USD,5/8/2015,4000.0,4/8/2015 22:14,8626.0,successful,285,US,8626.0,8626.0,4000.0
83111,1422677678,Frasers Fudj,Food,Food,GBP,4/14/2014,1500.0,3/17/2014 19:09,3109.0,successful,82,GB,5176.01,5225.65,2521.22
83140,1422780892,Dough A Dear Bakery || Mobile Bakery Booth,Food,Food,USD,10/23/2013,3000.0,9/23/2013 22:26,3014.0,successful,46,US,3014.0,3014.0,3000.0
83158,1422909959,Smallest Commercial style Espresso/Cappuccino machine,Drinks,Food,USD,4/25/2014,2000.0,4/5/2014 18:48,3639.0,successful,5,US,3639.0,3639.0,2000.0
83239,1423340958,Matesa's Hop Farm,Farms,Food,EUR,3/8/2017,2000.0,2/6/2017 11:16,2665.77,successful,50,IT,266.43,2827.32,2121.21
83290,1423556297,Broadmoor Food Forest,Community Gardens,Food,USD,11/7/2015,500.0,10/8/2015 18:08,891.0,successful,25,US,891.0,891.0,500.0
83320,1423691097,Trestle Tavern,Restaurants,Food,USD,7/9/2016,1000.0,6/9/2016 21:36,3080.0,successful,34,US,2580.0,3080.0,1000.0
83354,142385040,The Cookie Experience,Food,Food,USD,9/15/2014,5000.0,8/15/2014 6:01,5063.0,successful,49,US,5063.0,5063.0,5000.0
83482,1424498465,Spiral Brewery: Best Taproom This Side of the Mississippi!,Drinks,Food,USD,7/22/2017,25000.0,6/22/2017 14:15,48285.01,successful,452,US,21303.01,48285.01,25000.0
83520,1424695979,Scoopsies Needs a Big-Batch Ice Cream Maker,Food,Food,USD,5/2/2013,500.0,4/22/2013 22:51,1250.0,successful,47,US,1250.0,1250.0,500.0
83715,1425691182,Georges Mill Farm Cheese Cave,Farms,Food,USD,10/19/2016,20000.0,9/19/2016 22:24,21079.0,successful,192,US,4002.0,21079.0,20000.0
84117,1427774922,Native Nectar:  Flippin' the Script on Fast Food,Restaurants,Food,USD,9/25/2014,30000.0,8/20/2014 13:53,31247.0,successful,258,US,31247.0,31247.0,30000.0
84126,142780761,See What's Down the Rabbit Hole,Food,Food,USD,4/18/2013,12000.0,3/18/2013 22:04,13286.0,successful,144,US,13286.0,13286.0,12000.0
84159,142797958,Enchanted Mountain Spirits: Help us get our pasteurizer!,Small Batch,Food,USD,3/4/2016,6000.0,2/3/2016 18:58,7732.0,successful,88,US,7732.0,7732.0,6000.0
84189,1428146093,"Home-cooked bread, shipped to you.",Food,Food,USD,8/7/2015,25.0,7/23/2015 17:18,30.0,successful,1,US,30.0,30.0,25.0
84234,1428330055,Bet the House BBQ,Restaurants,Food,USD,6/1/2014,5000.0,5/11/2014 0:08,5780.0,successful,103,US,5780.0,5780.0,5000.0
84385,1429105807,Johnny's- Birthplace of the American Biker Needs a Facelift,Food,Food,USD,3/8/2014,7250.0,2/4/2014 19:36,7300.0,successful,33,US,7300.0,7300.0,7250.0
84427,14293250,"Nurture our great pollinator, the Bee, with a local hive.",Food,Food,USD,4/9/2013,1200.0,3/19/2013 19:43,1575.0,successful,34,US,1575.0,1575.0,1200.0
84550,1429965410,Good Coffee: Let's Empower A Coffee Community In Laos!,Food,Food,CAD,3/24/2016,6000.0,2/17/2016 3:21,13237.0,successful,208,CA,9581.16,9961.62,4515.35
84651,1430455316,Sharkey's Cafe CAKEstarter!!!,Food,Food,USD,5/22/2014,10000.0,4/22/2014 13:32,10916.0,successful,111,US,10916.0,10916.0,10000.0
84841,1431449748,Let's Bring Ice Cream to McGrath's!,Spaces,Food,USD,5/22/2017,50000.0,5/9/2017 5:40,78120.0,successful,108,US,11825.0,78120.0,50000.0
84885,1431659964,Fresh Food Generation: Farm-to-Plate Food Truck on a Mission,Food,Food,USD,12/14/2013,45000.0,11/9/2013 17:50,52907.5,successful,443,US,52907.5,52907.5,45000.0
84886,1431667191,"Whirlaway Farm, an Adventure in Homesteading",Food,Food,USD,12/15/2013,25000.0,11/15/2013 20:15,28411.45,successful,321,US,28411.45,28411.45,25000.0
84905,1431752132,South Texas Beef Jerky!!!,Small Batch,Food,USD,7/10/2017,420.0,6/9/2017 4:52,841.0,successful,27,US,84.0,841.0,420.0
84960,143207852,Turn our Blacktop into a Student Community Garden,Food,Food,USD,6/20/2013,600.0,5/21/2013 14:15,1055.0,successful,21,US,1055.0,1055.0,600.0
84962,1432096655,Thumbs Cookie Mobile (a.k.a.Thumb Bug) #JoinUsForTheRide,Food Trucks,Food,USD,5/27/2016,35000.0,4/26/2016 1:44,35306.0,successful,385,US,35306.0,35306.0,35000.0
84978,1432219217,Plump Peacock Bakery Has Found Its Nest,Food,Food,USD,10/16/2013,20000.0,9/16/2013 23:28,20000.0,successful,87,US,20000.0,20000.0,20000.0
85185,1433288300,"Overnight Oats: Breakfast Gets Easy, Healthy, and Delicious",Food,Food,USD,5/23/2017,20000.0,5/2/2017 16:58,21406.0,successful,44,US,0.0,21406.0,20000.0
85287,1433778354,Brass Cannon Brewing Expansion,Drinks,Food,USD,12/11/2015,10000.0,11/10/2015 21:23,10200.0,successful,66,US,10200.0,10200.0,10000.0
85299,1433849608,True Vine Brewing Co. Pints & Bombers Project,Food,Food,USD,12/1/2015,10000.0,11/1/2015 19:59,10442.0,successful,72,US,10442.0,10442.0,10000.0
85349,1434048310,The Floyd Fest Community Coffee Shop,Food,Food,USD,5/2/2011,16500.0,3/2/2011 16:50,16669.3,successful,124,US,16669.3,16669.3,16500.0
85392,1434274576,The Great NC BBQ Map,Food,Food,USD,3/28/2014,10000.0,2/26/2014 14:47,10418.0,successful,336,US,10418.0,10418.0,10000.0
85439,1434556296,Two Birds Grilled Cheese Cart,Food,Food,USD,2/9/2012,4000.0,1/10/2012 5:40,4060.0,successful,93,US,4060.0,4060.0,4000.0
85550,1435030706,The Miami Craft Distillery,Food,Food,USD,3/19/2012,5000.0,1/19/2012 18:22,5263.0,successful,6,US,5263.0,5263.0,5000.0
85574,1435175518,Beer & Bacon Spaghetti Sauce,Bacon,Food,USD,8/16/2014,20.0,7/17/2014 19:43,1053.0,successful,92,US,1053.0,1053.0,20.0
85592,1435234547,"The Community for Sour, Barrel Aged & Cask Conditioned Beer",Drinks,Food,USD,10/30/2014,15000.0,9/30/2014 22:00,17556.0,successful,157,US,17556.0,17556.0,15000.0
85613,1435338592,Launching The Kulani Coffee Club & Mobile Coffee House,Drinks,Food,USD,9/11/2014,2500.0,8/12/2014 1:46,3656.0,successful,80,US,3656.0,3656.0,2500.0
85800,1436276240,MatéBros - The Powerful Tea for Athletes and All!,Drinks,Food,USD,1/1/2015,37000.0,12/1/2014 6:00,44235.0,successful,315,US,44235.0,44235.0,37000.0
85811,1436315943,Outfit Stay & Play Snack Cafe,Food,Food,USD,7/26/2012,17000.0,6/26/2012 2:44,17673.0,successful,222,US,17673.0,17673.0,17000.0
85841,1436462479,"Help me spread the word of the ""Tortilla de Patata"" OLE OLE",Bacon,Food,EUR,2/1/2016,11.0,1/2/2016 15:18,65.0,successful,8,ES,70.58,72.81,12.32
85867,1436589662,Mama Rue's Goodies,Food,Food,USD,3/23/2016,1000.0,3/8/2016 17:29,1000.0,successful,8,US,1000.0,1000.0,1000.0
85961,1437123099,UChef: The Mini Culinary School in a Box. 1 Month Delivery.,Food,Food,USD,8/21/2015,1000.0,7/22/2015 22:14,1086.0,successful,23,US,1086.0,1086.0,1000.0
85996,1437332577,Midori Toothpowder - The natural alternative to toothpaste,Food,Food,USD,10/17/2016,100.0,9/17/2016 3:50,145.0,successful,5,US,120.0,145.0,100.0
86054,1437651646,Support the Kitchen at Forest & Main,Food,Food,USD,11/20/2011,2000.0,11/5/2011 6:00,2102.0,successful,35,US,2102.0,2102.0,2000.0
86188,1438330821,Saving The NYC Egg Sandwich,Food,Food,USD,8/23/2014,310.0,7/24/2014 21:28,735.0,successful,44,US,735.0,735.0,310.0
86238,1438578704,Fluff Bake Bar: A Toast to Just Desserts,Food,Food,USD,12/19/2013,50000.0,11/19/2013 16:04,53580.0,successful,237,US,53580.0,53580.0,50000.0
86294,1438868737,Stewbum & Stonewall Brewing Company,Food,Food,USD,9/1/2013,50000.0,7/26/2013 17:30,51824.73,successful,281,US,51824.73,51824.73,50000.0
86329,143902420,An Amazing Sign for The Avenue Delicatessen,Food,Food,USD,3/1/2013,8000.0,1/30/2013 0:01,9696.0,successful,143,US,9696.0,9696.0,8000.0
86454,1439624417,A new Vegan bakery is opening in Seattle!,Food,Food,USD,4/20/2013,6000.0,3/29/2013 23:15,6487.43,successful,131,US,6487.43,6487.43,6000.0
86497,1439806778,New Nomiku Sous Vide - WiFi-Connected and Made in the USA!,Food,Food,USD,9/11/2014,200000.0,8/12/2014 13:43,750192.22,successful,5538,US,750192.22,750192.22,200000.0
86502,1439817503,Cedar Rock Farm Processing Barn,Farms,Food,USD,5/1/2015,4500.0,4/15/2015 12:30,4780.0,successful,58,US,4780.0,4780.0,4500.0
86503,1439821983,Stone Grinders for Jem Raw Chocolates and Nut Butters,Food,Food,USD,5/25/2013,10000.0,4/25/2013 3:52,11863.0,successful,177,US,11863.0,11863.0,10000.0
86556,144009980,Shredded calves' liver and onion,Small Batch,Food,SEK,12/14/2015,180.0,11/21/2015 5:52,185.0,successful,2,SE,21.27,21.63,21.05
86601,1440318123,Brisketburgh,Food Trucks,Food,USD,11/1/2017,5000.0,10/10/2017 15:52,7543.37,successful,100,US,5072.0,7543.37,5000.0
86612,1440356794,Puppy Chow for Daycare,Food,Food,USD,8/8/2014,10.0,7/18/2014 4:45,18.0,successful,3,US,18.0,18.0,10.0
86636,1440515937,Exo: Protein Bars Made from Cricket Flour,Food,Food,USD,8/28/2013,20000.0,7/29/2013 13:34,54911.0,successful,1241,US,54911.0,54911.0,20000.0
86672,1440674952,Koro Koro-Rice Ball Cafe,Food,Food,USD,7/27/2014,5000.0,6/27/2014 1:47,12452.01,successful,119,US,12452.01,12452.01,5000.0
86725,1440982021,"fattoria, cucina, tavola - adventures in italian food words",Food,Food,USD,4/30/2011,5500.0,4/2/2011 14:50,5545.0,successful,27,US,5545.0,5545.0,5500.0
86757,1441137185,Help Mr Tea's Teas spread #RealTea,Drinks,Food,GBP,3/24/2016,5060.0,2/23/2016 13:00,5267.0,successful,54,GB,7522.14,7442.31,7149.82
86778,1441226633,Kula Kart Food Cart,Food,Food,USD,12/17/2011,2800.0,12/2/2011 6:45,3676.69,successful,76,US,3676.69,3676.69,2800.0
86819,1441435712,Community Supported Cheese: March 2015,Food,Food,USD,3/17/2015,784.0,3/6/2015 20:39,992.0,successful,30,US,992.0,992.0,784.0
86829,1441476489,Normal Sausages,Food,Food,USD,1/30/2012,2000.0,12/31/2011 23:18,2303.0,successful,43,US,2303.0,2303.0,2000.0
86840,144151883,Wildely Raw- Detox book + organic juice bar,Vegan,Food,USD,2/1/2015,12000.0,1/6/2015 17:38,15648.0,successful,428,US,15648.0,15648.0,12000.0
86898,1441808977,BREAKER: Urban Agriculture Challenge,Food,Food,USD,1/5/2012,10000.0,12/6/2011 15:00,11697.0,successful,123,US,11697.0,11697.0,10000.0
86917,1441889675,The Pixie and The Scout Build Out,Food,Food,USD,5/25/2014,25000.0,4/25/2014 6:52,25185.52,successful,127,US,25185.52,25185.52,25000.0
87028,1442455645,The Studio at Sassafras Farm,Food,Food,USD,3/3/2012,14500.0,2/2/2012 17:37,17016.0,successful,407,US,17016.0,17016.0,14500.0
87066,1442618331,Creating a Craft Beer Taproom,Drinks,Food,USD,8/20/2015,27000.0,7/31/2015 23:26,37600.0,successful,216,US,37600.0,37600.0,27000.0
87107,1442831759,HUMAN BEANS: Unique Candy with a Sweet Message!,Small Batch,Food,USD,11/28/2014,6000.0,10/27/2014 7:40,6022.0,successful,158,US,6022.0,6022.0,6000.0
87110,1442852055,100% Pure Raw Artisan Honey - Choose your favorite variety!,Food,Food,USD,1/28/2014,720.0,1/7/2014 23:28,8643.0,successful,93,US,8643.0,8643.0,720.0
87194,1443264361,"enjoy life, love, cupcakes",Food,Food,USD,6/7/2010,6000.0,5/6/2010 22:08,7240.0,successful,41,US,7240.0,7240.0,6000.0
87461,1444585145,Hawksbill Brewing Company - Countdown to Opening,Drinks,Food,USD,3/26/2017,7500.0,2/24/2017 17:40,8525.0,successful,66,US,614.0,8525.0,7500.0
87481,1444681565,The Greenhouse Project at Wayne Auto Spa,Food,Food,USD,10/19/2014,6000.0,8/30/2014 1:06,6581.0,successful,97,US,6581.0,6581.0,6000.0
87590,1445265309,Marsella's Tacos - Mexican Food Cart Set To Roam New Zealand,Food,Food,USD,1/14/2011,5000.0,12/14/2010 2:46,5055.0,successful,21,US,5055.0,5055.0,5000.0
87650,1445586498,"Counterfeit Bar, ""Good Times You'll Remember""",Food,Food,USD,4/26/2014,10000.0,3/27/2014 21:11,10150.0,successful,62,US,10150.0,10150.0,10000.0
87835,1446593453,Cissé Trading Co. ~ Baking & Hot Cocoa Mixes,Food,Food,USD,9/10/2012,20000.0,8/11/2012 2:07,20439.0,successful,270,US,20439.0,20439.0,20000.0
87847,1446627191,The Eastern Addition,Food,Food,USD,10/16/2012,10000.0,9/17/2012 5:44,11204.0,successful,195,US,11204.0,11204.0,10000.0
87951,1447096328,Cosmic Cookies,Food,Food,USD,10/20/2015,11.0,9/20/2015 20:59,45.0,successful,5,US,45.0,45.0,11.0
87958,1447114322,Southern Style Peach Cobbler,Food,Food,USD,10/8/2014,25.0,9/8/2014 20:00,25.0,successful,1,US,25.0,25.0,25.0
88045,1447566568,Help Inaugurate Minnesota's Premier Whiskey Event!,Events,Food,USD,10/31/2014,3000.0,9/30/2014 0:12,3645.0,successful,31,US,3645.0,3645.0,3000.0
